"INDEX","Convertible Bonds Arbitrage","CTA Long Term","CTA Short Term","Event Driven - Distressed","Event Driven - Merger Arbitrage","Event Driven - Special Situations","Fixed Income Arbitrage","Global Macro","L/S Credit Arbitrage","L/S Equity - Long Bias","L/S Equity - Market Neutral","L/S Equity - Short Bias","L/S Equity - Variable Bias","Statistical Arbitrage","COMPOSITE","Emerging Markets","Top 10","Credit Strategies"
11/22/2005,1132.94881392846,1557.9149383497,1127.28489333368,1032.80729856934,1183.1665357526,1414.05575646715,1165.56749827624,1127.00741456075,1104.87032291523,1282.567087402,1211.55296413131,819.408195177918,1341.83622699459,1177.24219964952,1274.54061153436,1017.75172609561,1300.01513633083,1263.83274111517
11/29/2005,1139.3397451545,1589.44581710699,1127.23965690977,1038.23101447292,1186.38295540554,1419.29524608091,1165.03753556209,1129.35661438785,1109.29155930068,1284.73195613601,1215.29757650083,824.678576520304,1345.56625031718,1182.33279624086,1279.68531678763,1022.8767024236,1301.94514222789,1265.62869869472
12/06/2005,1143.12084012302,1633.31319170365,1130.36576666476,1042.06479292766,1195.22916310175,1435.85824824078,1176.13413853343,1132.91136558511,1115.58978602447,1296.81195556608,1220.48191617529,817.227996489082,1361.72669932507,1190.63898955294,1292.69106937833,1031.22705456083,1316.54293877164,1274.06835245833
12/13/2005,1145.4619967466,1625.50543279985,1127.48385474355,1041.65674762647,1197.97233473143,1442.25289749521,1176.85698107422,1141.49941902977,1115.04884783083,1302.6755206042,1220.6285098906,813.984793101536,1367.55148931769,1192.56922657678,1296.21254539626,1031.06670774588,1321.37731223911,1274.69929381624
12/20/2005,1147.58791956995,1559.786357309,1111.91316834555,1042.02547463644,1197.2961783127,1440.06539223153,1175.51107327037,1141.43456316968,1113.62590790066,1297.7683299205,1218.24806264018,818.106181047528,1371.19382817469,1191.62684436263,1291.74194703986,1034.01413581554,1318.06980773485,1274.81136537815
12/27/2005,1148.40772783089,1565.46685677819,1120.82226368265,1039.92256160291,1195.33514399942,1436.67483281163,1175.24583743416,1138.19163388382,1117.18345948076,1304.26544883437,1219.00142944385,822.687231062338,1375.17703484212,1187.18850881483,1293.42573935789,1036.89018399135,1318.13463085494,1274.9234467934
01/03/2006,1148.75427764176,1551.96761933299,1114.875931884,1044.85493307477,1199.39355359419,1445.99029583762,1175.69183957137,1142.78933554691,1122.96261416946,1315.42743947762,1226.33087901711,814.331921778311,1386.18359759822,1189.63930621134,1299.17922174007,1044.36800464257,1328.18439360654,1275.03553806284
01/10/2006,1155.19533466283,1565.11069938366,1122.49813600338,1059.89415131714,1210.01274221241,1462.59949320855,1184.04360713583,1149.28533921378,1135.12198522806,1332.83189515041,1226.7186664807,797.017013839329,1397.05180483073,1207.24276557299,1310.90624503727,1049.67619223981,1348.98665854294,1275.14763918734
01/17/2006,1159.10848624372,1584.91795355948,1119.35192470041,1058.27143384723,1221.70740256299,1467.92794120736,1178.92653066824,1133.07151860473,1135.38769639021,1329.18874847181,1229.6058322015,801.734056691827,1400.58195309544,1211.34808292965,1312.32336277583,1051.61589369703,1349.29571796896,1272.01392059602
01/24/2006,1159.74347754968,1570.91595938565,1127.45612999058,1060.54273519938,1224.13287290021,1477.88959493504,1185.26714425496,1141.00871959717,1144.75720164579,1331.45793899046,1232.60144200909,811.963342784635,1405.38150155433,1220.60563287103,1316.71750876854,1052.9810925383,1354.86653585276,1278.97200553439
01/31/2006,1170.42946230795,1621.79688968021,1147.90319118991,1067.34992726928,1224.90749444336,1481.85832498686,1189.44831950555,1149.81080265417,1146.23139102327,1340.67828108235,1236.41585966996,801.668143821066,1424.08713694356,1235.90078508798,1329.03026866151,1059.12995796925,1362.0528009902,1282.92456976612
02/07/2006,1174.95431794093,1602.18918128817,1159.91970969702,1068.47294385117,1227.80594468252,1476.16099190181,1193.0827500345,1156.66350136454,1145.85742738334,1335.45430325657,1240.04377997226,820.313216714431,1425.60148418045,1243.80680212472,1328.87793984966,1055.9432793823,1357.46061799413,1285.7773155395
02/14/2006,1173.36777576247,1591.56126623034,1159.3200905496,1061.68367109555,1230.05252491919,1472.37528928276,1186.58096192708,1155.0739999093,1153.42844933545,1337.93146310105,1242.60014992656,809.238277246291,1413.09605494239,1239.32879046988,1324.62214336119,1055.07574238028,1350.26338974783,1283.60716868746
02/21/2006,1177.37437081691,1599.11016540578,1151.87618745631,1066.31330676618,1233.25577063538,1481.54939349403,1190.79787843195,1148.05700406909,1155.4615449008,1340.31895876547,1239.55394739568,803.024151059712,1419.11566654177,1243.5699605439,1328.19308043948,1057.79248031279,1356.39665501565,1286.98409189397
02/28/2006,1180.45881631479,1580.88513899318,1150.17166641055,1072.54189676624,1234.67071857062,1477.38791142005,1196.922266759,1161.72545269912,1162.61156992714,1345.07451348578,1241.66321527149,804.678730764272,1422.34453055959,1246.080766971,1330.5724883451,1060.22994416969,1357.83820369528,1294.44113199182
03/07/2006,1179.04107282523,1591.75861169666,1175.02840527649,1069.68595185772,1237.17889693028,1472.88896524626,1191.46583959086,1156.29083956952,1150.82380562518,1336.83253866882,1236.80666109099,809.029843318631,1421.07751591813,1239.34215494749,1327.83079593382,1056.53861834385,1353.04406668803,1285.32189203899
03/14/2006,1178.11358553531,1584.48989747058,1176.60714231869,1076.27047071729,1244.27844964128,1488.7833538773,1193.16781963112,1161.85822915022,1155.50629832045,1348.92983297724,1246.23432272581,793.572479418761,1430.38108669721,1238.57643913115,1334.8563017346,1058.1224395166,1365.6926854088,1288.76803006457
03/21/2006,1181.41348972435,1589.20414288861,1181.33279993399,1079.04566194889,1248.38649574236,1494.96057578804,1191.0913841697,1163.23189249807,1163.95438104964,1353.79705399191,1245.65546996533,794.674118904873,1442.71976468415,1247.9634312921,1340.99728832472,1063.68439801694,1373.10308468304,1290.97028972549
03/28/2006,1180.89875715679,1610.22843597448,1182.49951858119,1080.3961016496,1248.9375450472,1494.30518400102,1190.7636193241,1167.79127079227,1160.31906078797,1359.09746067151,1246.00682904068,794.209811953097,1448.86016769069,1259.81373020994,1345.24594112223,1065.77085209976,1377.69978207611,1288.7068432769
04/04/2006,1187.38417234099,1635.60488636244,1194.29055116411,1083.84143932594,1253.55413204425,1502.8632725299,1192.26005265211,1170.47025928735,1175.1926450684,1373.6092566746,1249.94045976761,782.800627174914,1464.07743523326,1264.55495693042,1355.96586417853,1078.99724804509,1386.39682374481,1296.36374986108
04/11/2006,1187.30469126012,1570.89444951924,1193.2236178078,1081.38883960405,1254.18739102411,1501.44053425943,1194.67816008697,1176.24014680095,1168.29843504592,1372.93935826212,1252.29892435976,793.504924269019,1465.2212157568,1272.48617107263,1353.05344690784,1080.51515338876,1387.42391508544,1295.58865668959
04/18/2006,1186.16139591921,1585.62161776557,1208.59046208955,1082.59861543843,1260.12215781714,1511.0501674182,1203.02026092902,1178.35350337626,1177.20128651619,1378.09383360496,1253.74388182386,779.479766110518,1469.22955568761,1279.60572155827,1358.98348332543,1086.81849310563,1397.67622609723,1302.97319131076
04/25/2006,1186.69545114144,1598.35688089782,1209.40317138349,1090.20636539347,1264.60000395858,1519.21969896844,1206.43944277882,1187.32791299244,1186.83874164283,1377.0984574954,1258.609534521,775.958100806118,1474.74246400145,1285.87802573004,1364.04817774392,1091.15933686587,1405.55389009505,1308.98253291822
05/02/2006,1190.64253650937,1609.62716825977,1206.80229540129,1097.47112920877,1269.04628385662,1532.62228525805,1203.70550251542,1195.46428943362,1202.1383473024,1384.39260463909,1256.36817898108,773.741308561347,1478.53380078188,1299.63376127908,1370.42447713446,1096.50508268174,1416.93881574822,1313.00514095772
05/09/2006,1193.90361602725,1622.24536370604,1208.57886851567,1105.2588666568,1275.99321768335,1551.44916645338,1209.86906244432,1208.48792028953,1210.98880591667,1395.66174508842,1258.06289544359,764.997644783362,1487.33713721518,1309.90628747952,1380.19607654224,1105.67815799377,1431.11831276306,1320.70007135891
05/16/2006,1192.06174139128,1572.6435189937,1208.53755717296,1100.37044086256,1272.40843995242,1521.32945461498,1205.54732635088,1208.56861195061,1208.9938022119,1371.12432344214,1255.26200509406,786.100884482505,1448.93911060402,1287.31978122041,1358.93252260868,1092.32797752483,1399.1946245163,1318.18970426341
05/23/2006,1193.38604397078,1552.46975108175,1201.11187033687,1094.08774268351,1268.72332627992,1492.54078112026,1206.12731166514,1199.72716412801,1185.8498278427,1346.26202849755,1251.09690161712,809.336947535079,1420.42969840785,1271.39904090236,1340.7596989768,1075.70147584808,1369.26354538077,1309.01018105448
05/30/2006,1198.9780704419,1552.66524905029,1202.32591093412,1090.49751803159,1267.47866129689,1494.68270324146,1207.0326923915,1195.54819242382,1179.62638402061,1347.7477455323,1250.51116975564,804.756143591857,1426.71562692847,1283.72933300639,1343.03528923941,1078.7344268113,1370.55999578653,1308.05009861707
06/06/2006,1201.23284639932,1536.70090932227,1188.42141042163,1089.97261460263,1277.24947929539,1495.59916319242,1215.32627383028,1194.85508562651,1175.02621777564,1339.70853403432,1251.92592720966,801.500706172128,1417.59836051312,1282.08374316336,1339.20508331459,1071.16322663828,1369.32959417118,1310.40958835149
06/13/2006,1205.59374406114,1497.31034197769,1201.53231819547,1075.75696574385,1256.84965735306,1440.45343182403,1201.24601089386,1178.42385489777,1150.66039381866,1296.79106392557,1250.66524268742,825.656611258956,1377.94481204178,1249.70650832108,1308.90588355824,1046.45912241906,1322.17093511346,1291.70242906612
06/20/2006,1207.75799407755,1520.19223231115,1206.83281415626,1072.64037317039,1269.06094425556,1461.34607091314,1202.43613736873,1187.96882280507,1150.95497824621,1308.51525639156,1252.08699423585,814.882987650793,1388.97995774475,1270.00277185678,1319.73393069344,1048.44540724702,1336.26254936658,1292.42345694793
06/27/2006,1204.66564382309,1540.40141657861,1213.34975045717,1074.06329094792,1276.9736002046,1481.08511515608,1206.06633064525,1183.19816470374,1159.08457501414,1314.45349200264,1248.16853725669,814.631129108512,1399.04313493052,1278.3211802719,1327.58466883162,1052.27627580637,1350.82984445292,1298.53698268053
07/04/2006,1203.42223224625,1532.19589880498,1211.6423772331,1076.86637867615,1283.10981863807,1508.58027287421,1218.40321478866,1191.71530541558,1171.13870896411,1343.40316588862,1252.31264465998,794.587094939773,1423.49770501288,1292.81184262378,1343.46217835867,1069.08277732818,1372.69361475167,1311.49998953142
07/11/2006,1205.3489943431,1530.91765456695,1199.75195832778,1074.99982377071,1282.06573964718,1497.923362556,1224.36247250326,1195.11089632379,1176.8956920239,1332.7458388604,1256.82091921469,797.38787953709,1410.90950363066,1291.50336595343,1338.20510007057,1069.653214996,1366.88676225877,1315.91811856004
07/18/2006,1209.04443503487,1524.27939988153,1212.71317481549,1070.54657070942,1282.77593147534,1474.19976903566,1224.74272724724,1187.20849843609,1170.16048218523,1302.02062839281,1261.69281513923,821.262293345496,1392.10175396095,1270.71162285695,1325.43882508441,1056.69061546278,1350.5511519643,1311.91709108676
07/25/2006,1210.17243583602,1514.26783321105,1195.86001705711,1078.86557938862,1291.20033203723,1492.2886071603,1224.14886045904,1183.94229110595,1175.30132408786,1320.9060486498,1265.33650243289,807.281706455773,1402.58371294617,1283.47594515454,1332.68920255409,1061.49212148511,1360.79199329663,1314.16274620532
08/01/2006,1215.15862265064,1513.35823331426,1193.89140458095,1076.35006011516,1302.34153465014,1497.51935286422,1220.37756271565,1189.8112009395,1180.61032515529,1328.59437225148,1273.14051072142,806.253686325946,1413.98783263965,1300.81073105282,1339.51566921437,1065.93817277378,1373.23528570869,1316.00844483666
08/08/2006,1216.47603984047,1533.9262331584,1186.29925554945,1070.90510975087,1291.61181216821,1494.33138312854,1215.82336016168,1186.11779068735,1183.3297532147,1330.52733559031,1272.27610184878,805.939709242226,1406.46454335711,1305.03766625579,1337.73537898849,1069.55181994871,1368.56675496027,1314.21711867898
08/15/2006,1218.65899841759,1529.68080709233,1166.25035971655,1069.1787837376,1293.33588402942,1505.89983088235,1217.1315415719,1183.58471266958,1187.85866013522,1336.867635386,1273.11448893371,799.180876462026,1408.26316192856,1299.76395658039,1339.21923169577,1072.33747310133,1368.27111030218,1316.31954407512
08/22/2006,1221.09786502924,1528.65309155384,1170.74303996048,1068.18077206806,1295.95909694206,1518.24946353042,1212.00013570379,1165.68743946011,1197.96391277958,1345.0213502954,1274.70198013276,788.665864617344,1416.28703953412,1310.49445134089,1343.46711967113,1071.89220755703,1376.05404486464,1314.01188748736
08/29/2006,1223.29004283293,1526.10472421206,1161.78107962071,1067.92711800439,1297.62587222386,1521.93988284864,1210.52828525755,1164.60437274235,1183.51992065338,1347.7785970578,1274.83856304582,787.662912731139,1418.2099159393,1303.9643327418,1343.16421644796,1068.32881470915,1376.89477837716,1311.19414215161
09/05/2006,1227.07387565487,1537.57483558654,1178.2547724152,1076.53387556594,1299.25716730902,1530.48421768046,1206.31787315587,1168.08758661603,1187.41226849799,1360.98026983663,1280.53209520834,782.160471582312,1432.83799529776,1311.26974781552,1351.99005594804,1073.5004037164,1389.19964648899,1310.22057376555
09/12/2006,1225.48790120824,1516.4796812301,1188.2710470286,1072.49832954738,1296.34616988531,1526.79099822643,1201.15690898771,1157.69610176126,1183.17353708269,1355.21853689156,1278.18843346101,781.276305430021,1413.96084716475,1294.26426645667,1342.8873630259,1061.55607346364,1368.29958815412,1305.31450116422
09/19/2006,1229.31723593497,1512.52690082101,1172.56507474443,1079.58825882215,1297.18990767164,1527.38657951352,1202.41798500698,1150.29266137215,1184.63664427637,1358.0276103653,1275.47868894917,775.645240804343,1417.25818660614,1301.84162342189,1343.49942926024,1069.19770632095,1371.8006251667,1307.20606591543
09/26/2006,1229.23595344986,1534.22376759673,1179.27893202891,1074.2433590921,1299.47029032523,1523.09555404877,1196.02483214599,1135.07772680362,1183.01669770104,1357.21855694769,1272.51675425563,769.792306622802,1414.15010954017,1288.09873640832,1341.40951828793,1063.09402529639,1371.21267554357,1303.02723744472
10/03/2006,1233.55669747645,1541.37340095402,1174.94451533098,1077.07044192174,1303.46505460424,1526.03432066496,1198.92018109462,1132.08064846027,1184.75553680216,1361.62755884127,1275.18932761547,773.402402017615,1420.91823227361,1296.7592209651,1345.35120414581,1071.93091198569,1373.73707797014,1306.51316468064
10/10/2006,1234.44437020618,1548.05490499483,1191.23715419479,1088.06100051609,1311.24640110627,1546.05421072791,1212.79463918952,1134.86858162241,1189.28527689162,1374.87739353008,1279.28625876521,763.326542290547,1434.68208696448,1307.75175480147,1356.20929906424,1072.03564092635,1390.05737465052,1315.10760022852
10/17/2006,1236.79556939086,1547.43261739691,1192.5044251837,1089.33242133294,1316.20878661121,1549.48969534165,1220.40508611042,1140.84487173718,1197.38322144805,1380.22621721892,1277.3271389651,753.933469047972,1442.4871067395,1314.58749235346,1361.26298439133,1077.15995451386,1396.47970783047,1320.22251822338
10/24/2006,1234.68334753182,1565.82337011405,1197.41202348638,1094.51730390457,1318.8865370629,1560.08493518661,1229.16691651458,1143.88804819421,1203.59907290689,1390.50351184805,1279.05410336553,748.959768072908,1453.74461951386,1316.92981441513,1368.71025422529,1082.96635901968,1405.6042504736,1327.52198625908
10/31/2006,1234.9337124307,1562.6191332942,1201.35314170316,1096.84263715133,1323.46196035964,1562.62802399809,1227.66777028678,1132.19909047076,1206.12119107445,1393.55411088848,1282.1731278112,748.539618760502,1455.71997024486,1318.64674125002,1369.56508574164,1086.94065107932,1407.02788591672,1326.91050232618
11/07/2006,1233.07213294389,1591.93700022041,1197.25426094868,1101.48271223722,1332.14872252407,1572.00466435588,1227.11635602748,1137.27399654218,1212.9826875768,1401.46938253881,1281.32552232528,747.984476260188,1467.71365780987,1322.90368409789,1377.05573237903,1097.31042974489,1415.18114897045,1328.67147140718
11/14/2006,1234.16498667902,1579.21697735314,1189.01798512645,1107.62031846912,1334.57975013029,1580.93119707538,1230.58804414992,1131.21699018564,1217.36914447127,1409.35083918931,1281.54385587597,742.334231850497,1464.90354740241,1317.22144708944,1377.38203299204,1097.72143733323,1417.70414576258,1332.31025625935
11/21/2006,1235.41007564733,1585.89475138688,1179.99761844419,1113.96395069217,1334.92172084595,1593.11323547735,1228.94019167456,1126.82805965366,1218.33678153035,1412.93832674446,1282.59656831905,735.215868182472,1469.97730078695,1312.24762785956,1379.72573913941,1100.37538847194,1422.22401927749,1332.41868484396
11/28/2006,1237.60382969551,1578.64450548398,1202.71978737835,1113.21875809662,1336.044152656,1586.68881230569,1230.61940405985,1127.63119125141,1220.74247436234,1408.99341842536,1282.39705131714,745.623636545265,1467.44568938964,1314.38726355525,1379.35688802756,1104.40092047482,1419.80723567473,1334.98563362338
12/05/2006,1241.11867239529,1613.47653222577,1213.43125258353,1122.87597378887,1344.97508396237,1609.59195321053,1238.15926239477,1123.2718396816,1225.34127619456,1430.57381396621,1285.41208067833,730.649495545007,1485.08193233543,1331.95949165651,1393.18810655597,1113.94267186626,1439.70492277258,1339.96890039368
12/12/2006,1248.21715142951,1622.71385156189,1212.78414607085,1125.3679171861,1350.01192315595,1613.47460047294,1236.28485192548,1126.91302148533,1227.63842603923,1433.15128125642,1282.72615835459,731.631224583163,1487.13630829855,1335.60240357683,1396.33227928361,1111.41164316886,1445.5399123041,1340.52973557396
12/19/2006,1247.86870679637,1621.45180667747,1213.65906075612,1126.79554718349,1352.18450097006,1620.65172611903,1224.32848128285,1131.00917164062,1227.2062347358,1438.4422597065,1281.43826572622,724.393587213183,1494.16052273314,1338.6452463994,1399.05258208948,1115.74503304367,1448.96855637816,1335.51883382181
12/26/2006,1249.27393140357,1637.22319749718,1216.35009585691,1129.78566359873,1354.55235826901,1615.10039927503,1219.65261002885,1135.02733049599,1228.41943383892,1442.06266976401,1281.74962169819,728.602777804541,1494.81987569732,1339.18906979393,1400.54951893342,1118.54648684977,1447.13373570471,1333.4177058328
01/02/2007,1252.08178504971,1670.08107152518,1228.58802129766,1131.73174964408,1360.735466038,1624.96167410964,1224.14986819225,1143.58183953707,1234.31544426279,1452.1026955655,1284.83726735339,729.263339981796,1509.17048472896,1346.72677772771,1410.69512172892,1126.58959280794,1458.39666763737,1336.82210933231
01/09/2007,1257.28914694366,1640.17632095642,1233.46738266041,1133.54146214038,1361.66118341977,1625.64487365988,1231.07465100657,1140.86274565153,1238.26530477437,1446.2918600245,1290.79870120124,732.65758095925,1487.38637020945,1339.75538159898,1404.93812096822,1116.38900658062,1451.03665394701,1341.73082833419
01/16/2007,1262.00497055748,1695.05084075903,1249.24361212865,1141.93092737382,1369.10255273487,1648.13983818584,1223.82570250878,1151.32945587122,1245.56099902528,1459.21833605853,1296.25013401483,723.543608654695,1499.35612386573,1344.58951172491,1417.54731197627,1121.34561897792,1472.72228885402,1343.38397689286
01/23/2007,1265.93407204797,1706.46949377126,1250.18125650912,1149.85102395528,1379.86307734537,1655.75258892,1217.54366723006,1158.10324510047,1246.25043021807,1466.37861041775,1293.13506755859,725.464894994232,1504.58814876776,1356.62015525256,1423.18440108081,1124.46021500651,1480.67656567715,1341.40556061859
01/30/2007,1267.29132562906,1700.10865827974,1247.76047919214,1139.3605824248,1391.52370603266,1664.10467351896,1236.06885496018,1155.89012588176,1244.40390631334,1470.47006774092,1295.31064442568,728.294879028713,1506.6719779822,1365.13236733245,1426.9395254949,1123.9971800664,1486.40298483461,1347.77127587689
02/06/2007,1269.65243691015,1684.70261897662,1244.23348001247,1139.7927581409,1401.30912055352,1677.45546361082,1240.04338864939,1153.07278545789,1249.2352248118,1487.62587657704,1294.98874014102,716.438320833593,1519.45500634059,1369.27194703106,1433.93760062845,1130.19759765086,1494.39444194732,1352.43015272466
02/13/2007,1272.48667834469,1701.86743906974,1244.07904413764,1148.51719937389,1426.38054220462,1689.57325527352,1246.43412213363,1154.82991057634,1250.42520319594,1488.48758437188,1293.12666750518,720.342782551926,1519.20137248471,1374.49005233707,1439.53838739276,1127.14562959903,1508.2995982363,1355.52284175674
02/20/2007,1275.60441857083,1704.39804228358,1239.59468032957,1147.44307285805,1432.18810963763,1704.55026090643,1245.79059680109,1153.27066945741,1257.31234629078,1504.28152828569,1295.36089191014,713.376133035913,1529.62604970584,1374.90315863616,1446.61911463786,1136.04568884692,1517.51982638093,1358.7452964904
02/27/2007,1281.83656113891,1634.60169402827,1236.10964276062,1149.29283221361,1472.26480474055,1709.84031046722,1240.68607573826,1151.4117299509,1259.83695341581,1487.44991365178,1295.15487270621,756.458993727424,1513.01693253559,1372.07385136236,1441.58641627543,1134.61554327242,1517.11829563143,1358.02082804927
03/06/2007,1280.18244864876,1536.93967885826,1240.58348557946,1147.1078465683,1433.19486437642,1675.16554128888,1237.48162054569,1143.45534957973,1249.93357919032,1462.71661538845,1290.98731973636,762.591954168579,1492.66184568834,1369.84467789271,1419.72950845082,1111.94815464892,1482.21215659705,1354.40796775712
03/13/2007,1286.3073359224,1553.3946263831,1235.27880251718,1153.61580664446,1442.5379217178,1692.10054358286,1236.06749749875,1143.13854054341,1255.95501444144,1467.54486280124,1291.45157815917,778.642184775441,1497.73830238122,1372.37791711056,1425.92406070564,1125.92099185648,1494.67022665411,1355.98071743506
03/20/2007,1282.72409961522,1573.91999812101,1244.06828863101,1150.86118408515,1445.14599812283,1705.72727948807,1239.40521386285,1146.32815300647,1248.87942868873,1475.54268877743,1292.52237203028,751.763776304144,1508.52088889049,1371.63887249726,1431.86463082534,1126.67467888636,1503.91881772972,1355.74502998798
03/27/2007,1285.67721341986,1569.97984684042,1254.22796097077,1155.53454378499,1463.3539569459,1728.86619413531,1247.20286705295,1146.8802923089,1255.6350649922,1486.51395186183,1295.12625090247,740.15299198937,1520.8403824643,1374.29358307113,1441.69472645958,1134.76560826258,1520.75881480495,1360.76251875985
04/03/2007,1283.05496178335,1591.43509642562,1266.91556812785,1158.54511643094,1468.30270105949,1746.80250082437,1246.46818970754,1145.72421495251,1254.57734929283,1502.31950667109,1300.15332376532,736.034923909952,1532.76036542288,1376.73987426676,1450.25792909053,1141.09326172444,1530.70470315886,1362.458624398
04/10/2007,1284.19167408258,1609.1165706697,1279.90860624751,1160.42963248244,1476.10422913667,1759.61286095337,1249.8727793569,1148.25857556721,1259.99733436336,1511.43908799606,1302.81873111589,740.993754252676,1541.64458393764,1382.95274132746,1458.18991505525,1148.46248483497,1540.81975373799,1366.34214129473
04/17/2007,1285.75453558403,1647.58603256753,1291.9804434703,1159.71464261823,1483.25370563435,1773.16988246767,1243.14927779921,1144.28911662408,1265.92024675125,1517.48362233554,1303.18457453294,723.058002242016,1548.45989564183,1386.62502843651,1465.02598850746,1149.8412370242,1552.63201951522,1368.8183940979
04/24/2007,1286.2555452693,1632.68859104691,1283.41062251273,1161.48273957369,1486.34974423713,1774.76779210931,1248.70350682403,1141.96876851614,1270.80616249276,1517.78183956074,1306.66151324751,721.16418026803,1547.85337839074,1394.39397743413,1465.19435584906,1153.9839092591,1552.57357339152,1371.80597744081
05/01/2007,1285.47447948944,1646.73549792202,1285.45630957547,1161.89437780379,1489.14113969809,1773.30887591499,1248.77898158246,1138.01300101053,1271.20874753501,1516.96695832135,1309.18023057375,718.936151471333,1551.87528973498,1394.7332814588,1466.52585529268,1151.81304236355,1551.54980902499,1373.68363500265
05/08/2007,1290.46181228248,1663.32774801817,1286.32125359873,1162.0425951944,1504.00542732983,1798.18386458578,1253.89974384347,1141.80912336133,1274.06909624283,1527.62542915301,1314.71350679662,704.676675507336,1563.25278299054,1395.89116278564,1476.68707008139,1161.63677376445,1571.14243654904,1378.98632173139
05/15/2007,1292.10234774044,1675.61913593469,1279.38706130057,1158.37260572145,1496.56895569305,1799.44104574305,1252.39030311694,1139.58455628432,1277.06317487146,1529.69140901203,1315.18807774734,706.37709248891,1562.09263524357,1401.00228593322,1476.78844058056,1164.54102367964,1567.95237431845,1380.34433146919
05/22/2007,1293.25933383875,1678.07818282213,1290.43375203441,1163.52263174442,1502.1453341062,1823.78098613991,1256.29673804334,1143.7017570528,1282.96531461863,1544.30636583375,1317.45794946608,699.915509642151,1576.80424338916,1399.67760310112,1486.51277477605,1174.39875087901,1585.66814782073,1384.09032715232
05/29/2007,1295.24872826571,1690.29443405753,1290.42665905717,1164.3275315535,1514.94023086212,1824.57150364096,1259.25962337057,1141.1221129441,1283.50377772355,1546.07200361142,1318.20249610633,700.709037756392,1577.48484769049,1399.45515180162,1489.10476814915,1175.30603505874,1591.238420589,1385.19147782473
06/05/2007,1296.78243399282,1734.66877482372,1299.95687043674,1162.54856377002,1515.50736939429,1839.67101888536,1259.258225282,1146.78440972688,1285.18559349007,1556.25925393216,1322.55411734697,693.000482716599,1590.21958630666,1417.06994481232,1499.14840372026,1184.01964369141,1604.0970286421,1386.06248157574
06/12/2007,1295.01390124637,1733.0298478712,1306.70271548725,1159.94437248419,1515.6075856074,1812.60981750511,1258.45599863291,1150.52309118343,1274.7048823431,1536.74270713916,1314.52491278758,723.607982426443,1572.53272653138,1414.90973908383,1489.57159712764,1179.06126261165,1586.80597524442,1378.26753166527
06/19/2007,1294.89628111133,1763.84530843247,1313.64900720026,1163.00763758943,1525.58478909894,1844.95641231648,1260.75512805576,1149.43764318893,1284.02858599177,1557.50771957957,1332.47768777245,693.556415085216,1599.01873747815,1423.17554084645,1505.17897227826,1193.55825938914,1609.05133165072,1386.09644841707
06/26/2007,1293.48361476091,1755.38718056188,1302.41023364857,1161.67518638469,1519.35524481882,1819.69927025959,1253.41967890899,1138.51715544647,1273.04999194603,1539.74053407808,1327.64680547457,733.360566505074,1588.62671306423,1417.02736776872,1494.40120316831,1190.88401767133,1589.15539808014,1379.20863350033
07/03/2007,1293.88350453178,1781.38547774225,1311.08087944305,1160.67079373619,1542.01986484145,1849.48298528279,1253.72029053079,1144.7799341846,1273.84373099792,1557.5813522891,1335.59497294878,702.968792741528,1611.39143978762,1433.02819162079,1509.99483241973,1203.3338391106,1614.15470700224,1382.68377060184
07/10/2007,1298.70308927458,1803.17967625906,1328.31661023648,1166.20794908642,1552.13492087822,1847.82832470465,1247.27439395291,1151.54723186348,1275.20117943058,1560.09519957363,1341.3454407587,719.298701006271,1617.85274629397,1431.77467692953,1515.43215333727,1217.35526991634,1618.3182582965,1382.00215765161
07/17/2007,1300.19031125427,1818.24571479013,1323.57997949043,1162.55518902698,1580.56863198051,1882.73676274254,1251.00157295218,1146.69362578397,1275.08139250115,1569.49881650508,1349.13307520266,677.567370835809,1631.37229720462,1436.92672539394,1527.47184050503,1221.70424343124,1646.77984316893,1385.21944589581
07/24/2007,1300.57896670322,1797.554956981,1327.48960450197,1162.12046919813,1573.75200934684,1856.48352892043,1249.24552602203,1147.56837335446,1264.83080133333,1553.0976913091,1351.37033404534,697.639233445516,1628.42829528494,1433.30587096124,1519.36577841297,1230.76097006407,1629.60775547051,1376.75905678535
07/31/2007,1289.10467406389,1718.39850301027,1310.9408065467,1166.80897202092,1573.44942345395,1844.31686306374,1247.63174007514,1152.37475536775,1264.12101693574,1519.50965562533,1347.61116755108,731.205738148492,1610.41049665193,1439.61830306138,1505.14733627435,1217.9098303761,1610.40626801005,1370.95719709937
08/07/2007,1266.65619406825,1686.33630865942,1328.95968190948,1157.92606931106,1565.75445772639,1809.48903269945,1246.29251813453,1141.98743923678,1244.13847510416,1485.4910785717,1347.52108611099,727.917127890812,1593.68848000836,1426.71852969175,1486.927498554,1200.63022231385,1586.59006848719,1357.03886483901
08/14/2007,1268.85212950044,1644.95364416727,1338.82891443772,1154.93877079714,1558.44457581493,1805.89256540709,1224.66367711011,1141.72988241184,1239.93759574492,1469.7292545353,1353.17699324898,752.751805356945,1578.46902734782,1339.86000566319,1473.66564417775,1194.60743719091,1577.23813625184,1350.67072652191
08/21/2007,1258.34980930537,1617.11987746421,1346.08657397211,1140.03554421587,1563.90237819707,1770.35918034638,1205.06894095441,1133.89896832133,1226.82273783296,1446.7145033457,1347.91961911714,748.896191967263,1553.71512567076,1333.01272239435,1458.21784561518,1176.95287548379,1560.23013841944,1341.27451475289
