"Start",1998-01-01,"Start",1998-01-01,,,,,,,,,,,,,,,
"End",2010-10-05,"End",2010-10-05,,,,,,,,,,,,,,,
"Frequency","D","Frequency","D",,,,,,,,,,,,,,,
"Name","MSCI EUROPE EX UK - PRICE INDEX","EURO STOXX 50 - PRICE INDEX","FTSE 100 - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","TOPIX - PRICE INDEX","S&P 500 COMPOSITE - PRICE INDEX","MSCI EM U$ - PRICE INDEX","MSCI PACIFIC EX JP U$ - PRICE INDEX","MSCI EUROPE EX UK E - PRICE INDEX","INDIA BSE (SENSEX) 30 SENSITIVE - PRICE INDEX","BRAZIL BOVESPA - PRICE INDEX","FTSE XINHUA CHINA 25 INDEX - PRICE INDEX","SWISS MARKET - PRICE INDEX","SWISS PERFORMANCE - PRICE INDEX","IBEX 35 - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","FRANCE CAC 40 - PRICE INDEX","OMX NORDIC 40 - PRICE INDEX"
"Code","MSEXUKL","DJES50I","FTSE100","JAPDOWA","TOKYOSE","S&PCOMP","MSEMKF$","MSPXJP$","MSEXUKE","IBOMSEN","BRBOVES","XINFTSE","SWISSMI","SITOTMK","IBEX35I","DAXINDX","FRCAC40","OMN40IX"
2005-10-17,1017.221,3356.771,5286.53,13400.29,1393.42,1190.1,621.435,874.052,106.339,8202.62,30241,8755.32,6883.42,5243.527,10629.5,4978.83,4489.21,928.52
2005-10-18,1013.428,3334.795,5263.93,13352.24,1392.69,1178.14,616.356,875.693,105.933,8122.25,29067,8835.02,6946,5283.898,10529.9,4947.18,4461.14,925.55
2005-10-19,994.915,3279.609,5167.85,13129.49,1379.78,1195.76,603.734,861.679,104.028,7971.06,29297,8616.78,6820.43,5187.477,10402.5,4845.98,4375.09,908.87
2005-10-20,998.341,3284.775,5164.07,13190.46,1383.95,1177.8,605.668,865.643,104.42,7935.12,28344,8601.97,6885.4,5234.277,10382.3,4864.25,4390.66,902.7
2005-10-21,993.613,3271.048,5142.12,13199.95,1385.37,1179.59,607.829,861.983,103.947,8068.95,29175,8561.42,6851.61,5207.008,10368.8,4838.4,4366.52,893.84
2005-10-24,1004.976,3310.134,5207.6,13106.18,1376.5,1199.38,612.86,858.22,105.125,7920.8,29834,8476.5,6911.78,5253.477,10534.5,4901.79,4421.97,903.52
2005-10-25,1003.374,3292.517,5182.12,13280.62,1393.61,1196.54,612.86,866.302,104.97,7991.74,29498,8507.24,6939.72,5272.238,10476.6,4872.97,4396.99,910.92
2005-10-26,1006.955,3304.269,5227.81,13395.02,1407.7,1191.38,615.586,873.401,105.308,7974.69,29729,8481.41,6972.35,5295.02,10473.4,4900.79,4412.7,913.62
2005-10-27,992.018,3241.141,5182.75,13417.08,1423.84,1178.9,608.015,872.456,103.747,7798.49,29132,8386.33,6919.6,5253.5,10328.6,4806.05,4336.41,901.96
2005-10-28,991.188,3245.981,5213.4,13346.54,1419.84,1198.41,605.695,858.326,103.681,7685.64,29318,8272.52,6874.9,5221.609,10339.5,4825.64,4326.71,901.82
2005-10-31,1013.023,3320.146,5317.28,13606.5,1444.73,1207.01,617.412,869.114,105.946,7892.32,30193,8391.56,7036.65,5338.398,10493.8,4929.07,4436.45,924.18
2005-11-01,1014.368,3312.45,5344.33,13867.86,1473.02,1202.76,626.604,872.661,106.039,7944.1,30899,8567.45,7100.63,5383.508,10427.2,4922.55,4434.75,928.38
2005-11-02,1017.228,3320.616,5358.63,13894.78,1474.25,1214.76,634.645,869.181,106.372,8072.75,30899,8627.78,7117.39,5397.09,10424.5,4954.83,4429.65,926.82
2005-11-03,1029.933,3361.639,5431.93,13894.78,1474.25,1219.94,639.354,877.599,107.71,8072.75,31099,8681.53,7211.05,5466.109,10476.9,5011,4502.02,941.53
2005-11-04,1028.421,3355.277,5423.56,14075.96,1494.99,1220.14,637.376,869.437,107.558,8072.75,30887,8715.82,7204.98,5462.27,10412.3,4995.24,4498.7,942.23
2005-11-07,1032.096,3362.833,5460.8,14061.6,1499.12,1222.81,636.936,866.498,107.943,8206.83,30952,8593.36,7253.67,5496.27,10420.9,5024.2,4503.65,944.05
2005-11-08,1031.588,3361.749,5460.91,14036.73,1497.53,1218.59,635.831,873.291,107.937,8317.8,30970,8583.77,7257.48,5498.078,10440.2,5008.83,4503.62,943.74
2005-11-09,1030.725,3355.769,5439.81,14072.2,1487.71,1220.65,640.54,870.511,107.831,8308.78,30666,8703.04,7238.48,5485.02,10456.3,5011.38,4480.23,942.97
2005-11-10,1031.175,3361.048,5423.5,14080.88,1484.68,1230.96,641.587,869.912,107.899,8308.93,30724,8745.5,7243.14,5490.078,10438.4,5015.55,4479.5,939.08
2005-11-11,1043.068,3406.226,5465.06,14155.06,1494.56,1234.72,646.644,876.912,109.184,8471.04,30510,8745.98,7351.32,5563.777,10510.3,5090.75,4536.49,952.81
2005-11-14,1043.646,3412.192,5470,14116.04,1480.42,1233.76,647.823,875.729,109.204,8494.29,30218,8688.46,7313.01,5537.727,10504.6,5092.43,4548.45,955.23
2005-11-15,1042.995,3413.955,5439.6,14091.77,1472.47,1229.01,645.461,876.045,109.06,8494.29,30218,8727.4,7322.72,5544.75,10456.3,5110.61,4543.15,947.69
2005-11-16,1037.553,3391.591,5429.95,14170.87,1486.34,1231.21,648.706,879.354,108.448,8595.92,30482,8728.98,7268.5,5505.039,10391.7,5081.46,4512.13,947.4
2005-11-17,1043.169,3404.118,5460.02,14411.79,1510.33,1242.8,654.864,885.508,109.03,8649.52,31087,8816.66,7329.93,5547.359,10445.2,5099.72,4523.18,951.82
2005-11-18,1050.601,3427.181,5498.9,14623.12,1531.65,1248.27,657.739,891.29,109.805,8686.65,31102,8881.13,7431.38,5617.289,10527.1,5123.5,4556.23,956.47
2005-11-21,1054.779,3450.007,5497.94,14680.43,1527.56,1254.85,658.811,891.828,110.262,8610.74,31110,8887.84,7452.3,5632.25,10535.1,5170.61,4586.38,963.72
2005-11-22,1055.563,3450.506,5517.21,14708.32,1526.54,1261.23,653.119,886.155,110.361,8534.97,31489,8890.56,7467.73,5644.328,10522.9,5174.72,4580.81,963.46
2005-11-23,1060.792,3471.429,5531.71,14708.32,1526.54,1265.61,663.988,892.909,110.889,8638.34,31942,9002.2,7495.15,5664.5,10626.7,5196.08,4608.65,969.93
2005-11-24,1057.531,3459.152,5511.01,14742.58,1517.64,1265.61,666.581,900.675,110.558,8744.04,31944,8998.37,7473.85,5650.02,10634.2,5187.98,4586.84,965.69
2005-11-25,1060.404,3466.083,5523.84,14784.29,1529.67,1268.25,667.162,895.94,110.915,8853.21,31919,8988.17,7498.7,5669.117,10656.3,5194.27,4600.48,971.5
2005-11-28,1055.592,3453.109,5477.37,14986.94,1543.43,1257.46,668.243,899.614,110.42,8994.94,31357,9033.56,7427.48,5613.738,10618.8,5176.59,4575.31,971.62
2005-11-29,1057.754,3463.666,5490.99,14927.7,1544.57,1257.48,665.583,895.9,110.587,8931.16,31651,8930.62,7440.7,5624.34,10620.1,5199.48,4588.73,963.38
2005-11-30,1053.468,3447.072,5423.17,14872.15,1536.21,1249.48,667.994,895.224,110.11,8788.81,31916,8927.68,7407.52,5601.68,10557.8,5193.4,4567.41,956.86
2005-12-01,1069.009,3501.535,5486.12,15130.5,1559.81,1264.67,672.356,890.363,111.777,8944.78,32617,9029.91,7536.94,5691.898,10678.7,5266.55,4636.46,973.99
2005-12-02,1075.061,3519.662,5528.08,15421.6,1583.72,1265.08,679.095,901.963,112.507,8961.61,32832,9098.49,7589.26,5732.199,10649.8,5307.99,4662.5,985.62
2005-12-05,1071.344,3499.4,5510.39,15551.31,1597.57,1262.09,682.625,905.487,112.133,8823.31,32701,9088.42,7584.81,5730.656,10532.1,5266.86,4650.54,982.29
2005-12-06,1077.027,3516.836,5538.77,15423.38,1591.34,1263.7,687.52,904.676,112.791,8815.53,33223,8995.98,7611.96,5747.098,10539.3,5300.85,4677.2,995.02
2005-12-07,1075.736,3505.338,5528.84,15484.66,1598.59,1257.37,689.088,902.096,112.65,8895.81,32756,9155.01,7588.81,5732.137,10506.6,5266.75,4660.58,999.39
2005-12-08,1076.551,3510.383,5531.11,15183.36,1568.73,1255.84,684.81,894.044,112.719,8906.31,32480,9082.8,7560.02,5712.207,10495.8,5286.75,4669.93,1001
2005-12-09,1075.551,3500.797,5517.42,15404.05,1591.23,1259.37,683.734,897.928,112.606,9067.28,32921,9077.08,7567.4,5716.477,10489.3,5282.13,4661.01,999.41
2005-12-12,1077.458,3514.067,5501.48,15738.7,1617.52,1260.43,688.56,905.948,112.766,9133.67,32970,9105.53,7567.51,5714.887,10540,5301.21,4673.13,994.18
2005-12-13,1079.302,3528.339,5507.24,15778.86,1626.15,1267.43,691.382,901.989,112.927,9263.9,33419,9106.24,7577.39,5722.656,10533.6,5310.28,4693.4,996.6
2005-12-14,1075.962,3519.116,5521.13,15464.58,1602.21,1272.74,692.131,909.274,112.626,9241.76,33629,9125.11,7516.33,5681.129,10502.4,5286.76,4674.85,994.37
2005-12-15,1074.624,3522.305,5495.34,15254.44,1583.66,1270.94,690.188,904.123,112.454,9170.4,33193,9164.71,7457.96,5639.559,10483.5,5295.82,4673.14,990.95
2005-12-16,1082.713,3556.758,5531.63,15173.07,1580.78,1267.32,689.64,901.414,113.217,9284.46,33291,9113.64,7491.03,5663.816,10555.3,5353.66,4704.41,999.9
2005-12-19,1082.733,3551.098,5539.78,15391.48,1589.24,1259.92,693.915,906.302,113.201,9394.27,33005,9231.65,7532.89,5692.098,10528.3,5350.18,4694.86,1002.72
2005-12-20,1083.684,3561.11,5547.94,15641.26,1613.99,1259.62,693.497,901.983,113.274,9346.24,33066,9239.28,7516.69,5682.809,10572.3,5356.6,4703.48,1001.83
2005-12-21,1091.431,3591.936,5587.38,15957.57,1636.38,1262.79,699.04,906.879,114.068,9339.17,33517,9286.58,7547.54,5707.406,10682.7,5397.23,4752.41,1006.69
2005-12-22,1090.869,3591.02,5596.98,15941.37,1637.89,1268.12,700.084,903.258,113.956,9372.3,33512,9265.82,7515.23,5686.727,10701.3,5398.28,4751.96,1006.23
2005-12-23,1093.203,3599.467,5595.45,15941.37,1637.89,1268.66,703.319,904.241,114.19,9256.91,33331,9293.47,7497.84,5674.027,10723.9,5419.05,4757.74,1016.03
2005-12-26,1093.203,3599.467,5595.45,16107.67,1648.94,1268.66,703.155,904.241,114.19,9085.89,33297,9293.47,7497.84,5674.027,10723.9,5419.05,4757.74,1016.03
2005-12-27,1097.923,3612.21,5595.45,15969.4,1637.93,1256.54,705.773,903.128,114.678,9283.16,33370,9293.47,7548.8,5711.449,10772.7,5444.84,4769.38,1021.64
2005-12-28,1096.996,3605.12,5622.79,16194.61,1653.92,1258.17,701.814,910.148,114.598,9257.51,33138,9241.43,7559.13,5721.059,10769.5,5447.15,4756.93,1019.91
2005-12-29,1101.309,3616.332,5638.32,16344.2,1663.75,1254.42,707.682,913.791,115.068,9323.25,33455,9274.39,7619.96,5765.289,10778.1,5458.58,4772.93,1024.4
2005-12-30,1093.395,3578.928,5618.76,16111.43,1649.76,1248.29,706.483,912.43,114.307,9397.93,33455,9203.65,7583.93,5742.406,10733.9,5408.26,4715.23,1019.15
2006-01-02,1099.418,3604.327,5618.76,16111.43,1649.76,1248.29,707.013,912.43,114.937,9390.14,33507,9203.65,7583.93,5742.406,10786.7,5449.98,4754.92,1025.41
2006-01-03,1104.513,3614.338,5681.46,16111.43,1649.76,1268.8,721.134,918.891,115.538,9539.37,34540,9346.46,7628.56,5780.406,10818.1,5460.68,4776.98,1030.84
2006-01-04,1115.661,3652.459,5714.58,16361.54,1673.07,1273.46,734.936,935.584,116.75,9648.08,35002,9587.45,7723.71,5851.148,10895.8,5523.62,4838.52,1039.25
2006-01-05,1113.852,3650.241,5691.18,16425.37,1685.15,1273.48,737.875,937.55,116.609,9617.74,34936,9637.06,7703.32,5837.777,10913.6,5516.53,4835.09,1038.72
2006-01-06,1117.832,3666.986,5731.78,16428.21,1684.9,1285.45,744.61,940.189,117.083,9640.29,35475,9736.61,7718.47,5850.809,10913.6,5536.32,4867.15,1036.57
2006-01-09,1119.92,3671.784,5731.46,16428.21,1684.9,1290.15,751.977,949.161,117.291,9583.45,35337,9882.46,7715.59,5849.789,10962.5,5537.11,4875.09,1045.64
2006-01-10,1113.614,3644.943,5688.83,16124.35,1659.03,1289.69,748.979,947.395,116.564,9445.3,35049,9848.25,7663.73,5811.977,10869.9,5494.71,4861.93,1034.33
2006-01-11,1121.979,3668.607,5731.54,16363.59,1672.44,1294.18,753.238,953.282,117.403,9445.3,35952,9880.23,7752.06,5876.227,10966.2,5532.89,4890.49,1039.79
2006-01-12,1124.223,3670.198,5735.15,16445.19,1684.34,1286.06,757.376,951.534,117.648,9380.88,35779,9949.7,7798.1,5910.93,10955.8,5542.13,4890.24,1041.02
2006-01-13,1115.838,3629.254,5711.03,16454.95,1681.69,1287.61,756.752,951.899,116.754,9374.19,35897,10072.06,7802.5,5914.648,10850.7,5483.09,4850.53,1032.28
2006-01-16,1120.511,3644.413,5740.24,16268.03,1670.15,1287.61,761.845,951.598,117.191,9311.19,36533,10152.89,7835.67,5939.348,10898.4,5514.64,4856.09,1033.74
2006-01-17,1111.5,3610.065,5698.96,15805.95,1631.61,1282.95,751.473,950.434,116.285,9314.13,36119,10014.46,7785.63,5903.457,10806.3,5460.16,4807.14,1025.89
2006-01-18,1101.137,3570.172,5663.65,15341.18,1574.67,1277.95,738.698,936.866,115.187,9237.53,35805,10059.93,7726.45,5861.668,10708.1,5395.61,4772.09,1009.87
2006-01-19,1108.89,3593.223,5693.19,15696.28,1620.29,1285.04,753.535,945.454,115.946,9449.84,36858,10264.55,7771.61,5890.469,10821.5,5430.84,4814.09,1013.61
2006-01-20,1098.615,3550.8,5672.36,15696.69,1624.39,1261.49,754.218,947.815,114.914,9520.96,36694,10268.5,7697.53,5839.367,10740.9,5349.02,4773.48,1006.19
2006-01-23,1096.707,3544.315,5660.94,15360.65,1587.9,1263.82,752.094,943.771,114.812,9464.9,36631,10158.93,7702.66,5839.84,10712.2,5348.72,4751.99,1005.78
2006-01-24,1095.509,3532.681,5633.8,15648.89,1612.43,1266.86,762.144,945.447,114.671,9549.92,37399,10248.35,7692.56,5834.18,10665.6,5334.3,4748.32,1002.19
2006-01-25,1104.955,3577.997,5704.39,15651,1618.46,1264.68,769.912,953.364,115.678,9685.74,37234.65,10249.35,7682.69,5826.918,10824.1,5427.09,4791,1010.28
2006-01-26,1119.26,3641.424,5722.61,15891.02,1643.29,1273.83,772.456,955.627,117.133,9685.74,38014,10215.52,7749.41,5875.77,10890.2,5548.91,4876.52,1013.01
2006-01-27,1131.492,3685.477,5786.84,16460.68,1690.32,1283.72,779.374,964.731,118.408,9870.79,37822,10490.11,7779.43,5904.316,11023.2,5647.42,4956.6,1025.36
2006-01-30,1131.642,3677.521,5779.84,16551.23,1704.28,1285.2,778.345,965.829,118.37,9849.03,38242,10490.11,7789.32,5912.75,11038,5660.03,4936.79,1027.74
2006-01-31,1133.562,3691.405,5760.26,16649.82,1710.77,1280.08,783.768,970.745,118.568,9919.89,38382,10490.11,7810.88,5928.949,11104.3,5674.15,4947.99,1027.78
2006-02-01,1144,3728.34,5801.63,16480.09,1694.24,1282.46,786.119,973.239,119.688,9859.26,38484,10675.62,7836.17,5948.777,11221.1,5726.53,4999.39,1039.95
2006-02-02,1133.469,3677.053,5747.27,16710.55,1711.02,1270.84,778.76,965.162,118.55,9843.87,37304,10579.95,7785.94,5917.738,11136,5649.6,4927.89,1038.05
2006-02-03,1134.75,3678.481,5759.32,16659.64,1707.96,1264.03,767.592,952.861,118.689,9742.58,37261,10333.03,7840.79,5954.719,11175.8,5657.12,4937.56,1032.24
2006-02-06,1137.975,3682.317,5772.36,16747.76,1712.3,1265.02,779.611,954.961,118.985,9980.42,37321,10567.36,7839.61,5954.777,11187.5,5666.78,4934.59,1032.57
2006-02-07,1136.692,3680.795,5746.79,16720.99,1713.47,1254.78,773.409,952.52,118.861,10082.28,36561,10673.38,7837.34,5952.59,11175.1,5672.92,4935.4,1023.73
2006-02-08,1134.819,3671.374,5725.09,16272.68,1671.39,1265.65,761.176,937.766,118.716,10044.82,36499,10433.35,7831.9,5947.957,11202.6,5666.41,4895.08,1029.71
2006-02-09,1147.304,3726.808,5808.75,16439.67,1682.26,1263.77,768.863,944.789,119.996,10044.82,36882,10425.03,7873.61,5979.707,11344.9,5743.68,4955.74,1037.31
2006-02-10,1141.237,3695.631,5764.11,16257.83,1660.22,1266.99,771.218,942.688,119.353,10110.97,36975,10495.58,7861.57,5973.559,11312.6,5701.47,4910.82,1026.25
2006-02-13,1148.059,3727.459,5793.51,15877.66,1618.01,1262.86,760.625,935.546,120.001,10173.25,36113,10514.26,7889.28,5991.816,11395.5,5756.33,4957.36,1028.59
2006-02-14,1148.702,3734.475,5792.29,16184.87,1635.24,1275.53,761.936,942.221,120.041,10086.63,36626,10682.32,7882.43,5988.75,11395.9,5763.4,4961.34,1035.18
2006-02-15,1146.635,3729.788,5791.46,15932.83,1624.28,1280,762.251,940.642,119.839,10113.18,37239,10729.6,7797.2,5929.547,11377.4,5764.37,4934.09,1037.47
2006-02-16,1155.097,3756.473,5828.88,16043.67,1631.39,1289.38,768.462,934.95,120.679,10124.3,38256,10599.67,7906.58,6006.637,11447.2,5789.25,4973.09,1041.68
2006-02-17,1158.481,3767.697,5846.17,15713.45,1605.33,1287.24,778.562,932.652,120.996,9981.11,38421,10655.31,7917.12,6014.359,11491.3,5795.48,5000,1042.56
2006-02-20,1160.743,3766.741,5862.96,15437.93,1572.11,1287.24,785.277,942.953,121.276,10079.3,38539,10846.89,7950.22,6039.977,11535.6,5793.95,4979.94,1046.47
2006-02-21,1165.232,3779.509,5857.66,15894.94,1612.56,1283.03,782.507,946.758,121.762,10168.11,38165,10885.74,8002.56,6078.539,11626.9,5801.04,4991.93,1053.72
2006-02-22,1173.886,3818.482,5872.39,15781.78,1609.46,1292.67,779.072,943.68,122.621,10224.32,38246,11056.43,8040.51,6105.547,11755.3,5862.06,5041.6,1058.88
2006-02-23,1172.144,3813.292,5836.04,16096.1,1640.47,1287.79,784.884,953.747,122.448,10244.05,38405,11086.05,7983.75,6068.617,11739,5857.88,5040.39,1055.31
2006-02-24,1175.272,3825.996,5860.49,16101.91,1647.74,1289.43,786.06,951.701,122.728,10200.76,38610,10980.36,7954.33,6051.977,11786.9,5870.79,5073.95,1064.1
2006-02-27,1180.018,3840.561,5875.86,16192.95,1656.82,1294.12,790.317,956.518,123.171,10282.09,38610,10992.27,7995.05,6084.578,11832.8,5915.15,5080.52,1065.39
2006-02-28,1162.305,3774.513,5791.54,16205.43,1660.42,1280.66,782.106,959.503,121.346,10370.24,38610,10914.41,7892.63,6012.258,11740.7,5796.04,5000.45,1046.39
2006-03-01,1172.643,3806.034,5844.07,15964.46,1635.6,1291.24,787.221,951.518,122.429,10565.47,39177,10866.08,7980.36,6075.75,11902.2,5866.61,5057.61,1053.65
2006-03-02,1162.909,3763.729,5832.98,15909.76,1632.24,1289.14,791.846,961.162,121.366,10626.78,39125,10935.54,7926.22,6050.418,11809.6,5783.49,5009.09,1054.06
2006-03-03,1158.949,3733.953,5858.69,15663.34,1612.96,1287.23,784.846,957.232,121,10595.43,39239,10997.36,7915.98,6061.047,11755.7,5721.46,4989.15,1057.38
2006-03-06,1164.095,3754.074,5897.82,15901.16,1626.46,1278.26,781.973,956.951,121.584,10735.36,38353,11005.83,7917.18,6063.84,11759.1,5754.06,5010.72,1064.34
2006-03-07,1158.142,3745.201,5857.37,15726.02,1617.87,1275.88,758.383,942.854,120.957,10725.67,37422,10755.27,7864.26,6021.367,11701.3,5739.28,4992.21,1057.74
2006-03-08,1150.918,3727.956,5812.94,15627.49,1605.58,1278.47,749.473,940.607,120.195,10508.85,37289,10489.93,7831.52,5995.949,11629.2,5673.36,4969.51,1056.14
2006-03-09,1159.96,3757.732,5855.89,16036.91,1641.01,1272.23,749.969,945.149,121.109,10573.54,36312,10470.24,7860.68,6017.18,11699.6,5732.22,5007.84,1071.93
2006-03-10,1170.682,3798.462,5907.87,16115.63,1647.27,1281.58,752.449,939.442,122.225,10765.16,36890,10404.91,7970.64,6095.148,11771.8,5804.92,5069.27,1077.6
2006-03-13,1179.8,3824.967,5952.84,16361.51,1674.66,1284.13,762.19,951.46,123.156,10803.71,36792,10548.55,8035.44,6145.668,11845.4,5855.16,5107.47,1084.64
2006-03-14,1181.123,3833.481,5950.59,16238.36,1665.79,1297.48,763.588,951.971,123.367,10801.72,37541,10588.16,8034.22,6142.406,11835,5870.88,5117.16,1088.21
2006-03-15,1184.104,3842.156,5965.06,16319.04,1666.78,1303.02,773.781,958.316,123.656,10801.72,38243,10728.62,8012.57,6131.559,11845.7,5898.48,5127.93,1090.19
2006-03-16,1185.027,3839.709,5993.25,16096.21,1645.06,1305.33,778.652,959.481,123.695,10878.74,38156,10717.86,8017.96,6135.648,11862.5,5897.79,5126.01,1096.36
2006-03-17,1186.988,3832.43,5999.41,16339.73,1663.98,1307.25,782.387,954.038,123.897,10860.04,38049,10762.65,8047.12,6162.168,11872.9,5882.38,5141.08,1096.87
2006-03-20,1190.853,3842.1,5991.73,16624.8,1688.22,1305.1,784.614,953.977,124.339,10941.11,38203,10855.38,8059.42,6175.508,11922,5902.79,5138.51,1105.38
2006-03-21,1191.983,3848.168,5991.25,16624.8,1688.22,1297.25,776.368,946.11,124.389,10905.2,37398,10970.25,8056.64,6173.809,11933.4,5911.86,5148.56,1105.4
2006-03-22,1195.608,3868.475,6007.46,16495.48,1686.35,1305.04,770.529,949.699,124.764,10841.35,37850,10815.02,8064.02,6182.008,11951.6,5932.31,5194.78,1104.44
2006-03-23,1194.709,3860.129,5990.06,16489.37,1680.09,1301.67,772.573,949.515,124.64,10840.59,37473,10953.75,8024.1,6155.359,11906.2,5947.11,5194.78,1106.67
2006-03-24,1198.592,3870.893,6036.27,16560.87,1689.34,1302.95,774.136,947.327,125.05,10950.3,37577,10967.29,8045.08,6172.457,11954.4,5973.14,5218.71,1112.28
2006-03-27,1188.747,3827.927,5972.18,16650.1,1693.84,1301.61,777.99,952.319,124.071,11079.02,37641,11108.36,7980.94,6129.738,11839.6,5912.26,5162.44,1110.86
2006-03-28,1184.013,3811.218,5935.68,16690.24,1692.69,1293.23,771.456,955.299,123.594,11086.03,36682,11040.01,7972.91,6125.277,11774.2,5890.63,5149.99,1103.43
2006-03-29,1188.099,3826.295,5959.22,16938.41,1711.54,1302.89,772.32,949.567,123.937,11183.48,37491,10969.9,7983.41,6130.949,11817.3,5914.78,5180.25,1095.48
2006-03-30,1200.009,3874.611,6015.25,17045.34,1726.68,1300.25,783.828,963.261,125.168,11307.04,37776,11123.08,8035.27,6169.117,11869.8,5984.19,5240.1,1111.73
2006-03-31,1195.644,3853.74,5964.57,17059.66,1728.16,1294.83,787.802,964.324,124.641,11279.96,37951,11069.71,8023.3,6163.387,11854.3,5970.08,5220.85,1102.9
2006-04-03,1204.055,3878.641,6024.28,17333.31,1754.64,1297.81,801.69,978.574,125.538,11564.36,38717,11305.32,8078.52,6206.34,11920,6024.05,5255.26,1116.93
2006-04-04,1197.531,3850.108,6004.69,17292.91,1749.65,1305.93,808.464,979.044,124.898,11638.01,38802,11396.75,8051.62,6190.109,11893.8,6013.85,5205.81,1109.82
2006-04-05,1202.232,3863.92,6044.09,17243.98,1746.05,1311.56,812.055,991.848,125.436,11746.9,39053,11396.75,8090.54,6219.598,11916.4,6029.2,5221.03,1118.7
2006-04-06,1203.101,3861.29,6045.65,17489.33,1775.67,1309.04,817.212,1005.16,125.572,11746.9,39285,11648.44,8102.34,6229.227,11908.2,6031.39,5222.36,1115.96
2006-04-07,1195.673,3823.107,6026.11,17563.37,1783.72,1295.5,814.064,1002.937,124.791,11589.44,38926,11622.33,8105.19,6232.418,11816.7,5952.92,5174.96,1111.32
2006-04-10,1199.622,3843.525,6066.98,17456.58,1777.34,1296.6,810.849,997.858,125.193,11662.55,38474,11597.81,8109.31,6232.52,11817.5,6003.4,5190.27,1110.48
2006-04-11,1183.925,3788.811,6016.49,17418.13,1770.18,1286.57,807.735,1006.429,123.594,11662.55,37901,11578.03,8029.06,6173.129,11674.6,5908.47,5112.6,1108.72
2006-04-12,1179.212,3776.939,6000.84,17162.55,1742.89,1288.12,803.926,996.958,123.119,11355.73,38427,11388.49,7976.57,6154.77,11601.7,5901.25,5085.11,1105.71
2006-04-13,1180.95,3779.936,6029.37,17199.15,1743.77,1289.12,803.629,992.367,123.337,11237.23,38082,11450.9,8007.34,6178.988,11609.4,5918.57,5102.62,1108.93
2006-04-14,1180.95,3779.936,6029.37,17233.82,1744.07,1289.12,809.063,992.367,123.337,11237.23,38082,11450.9,8007.34,6178.988,11609.4,5918.57,5102.62,1108.93
2006-04-17,1180.95,3779.936,6029.37,17000.36,1719.05,1285.33,816.376,1004.703,123.396,11539.68,38462,11450.9,8007.34,6178.988,11609.4,5918.57,5102.62,1108.93
2006-04-18,1178.054,3770.787,6044.13,17232.86,1741.75,1307.65,827.792,1015.3,123.11,11821.57,39572,11841.77,7961.35,6147.977,11585,5902.58,5095.97,1107.2
2006-04-19,1192.382,3820.957,6089.77,17350.12,1747.32,1309.93,838.247,1030.203,124.615,11895.98,39937,12054.88,8050.86,6215.316,11720.1,5993.76,5158.14,1117.56
2006-04-20,1201.623,3859.995,6081.41,17317.53,1747.86,1311.46,839.734,1021.625,125.497,12039.55,39774,12159.41,8056.98,6241.488,11782.6,6063.28,5206.79,1131.37
2006-04-21,1209.024,3888.455,6132.74,17403.96,1756.4,1311.28,843.602,1026.338,126.239,12030.3,39774,12111.88,8093.47,6271.758,11913.8,6094.75,5252.38,1133.95
2006-04-24,1203.727,3862.271,6098.71,16914.4,1710.76,1308.11,840.737,1026.943,125.697,11915.24,39751,11894.57,8076.25,6261.137,11901.3,6079.09,5221.44,1124.43
2006-04-25,1203.597,3871.092,6086.62,16970.29,1719.73,1301.74,836.403,1026.706,125.664,11646.78,39738,11599.29,8041.02,6235.047,11920.5,6078.8,5235.34,1122.53
2006-04-26,1207.921,3886.999,6104.34,17055.93,1723.29,1305.41,844.861,1041.936,126.083,11938.53,40410,11670.87,8071.1,6264.406,11925.6,6107.12,5252.32,1125.13
2006-04-27,1201.553,3865.418,6060.03,17114.54,1729.37,1309.72,839.487,1043.823,125.413,11835.02,39751,11649.66,8080.12,6269.957,11891.3,6067.74,5213.55,1114.5
2006-04-28,1193.719,3839.9,6023.14,16906.23,1716.43,1310.61,841.585,1040.743,124.771,11851.93,40363,11625.95,8047.29,6251.527,11892.5,6009.89,5188.4,1102.5
2006-05-01,1193.805,3839.9,6023.14,16925.71,1717.17,1305.19,845.028,1050.44,124.879,11851.93,40363,11625.95,8047.29,6251.527,11892.5,6009.89,5188.4,1103.85
2006-05-02,1201.174,3862.242,6082.07,17153.77,1737.18,1313.21,856.808,1050.844,125.587,12218.78,41016,11840.77,8074.68,6271.5,11929.3,6051.29,5241.19,1109.5
2006-05-03,1191.422,3821.969,6010.02,17394.92,1737.18,1307.85,860.242,1060.365,124.605,12310.72,40919,11982.9,7964.65,6197.039,11876.5,5968.96,5193.94,1104.9
2006-05-04,1197.375,3843.08,6036.89,17394.92,1737.18,1312.25,864.633,1049.784,125.233,12347.63,40975,12037.31,7965.43,6215.75,11928.5,6039.32,5233.7,1110.35
2006-05-05,1207.391,3874.316,6091.74,17394.92,1737.18,1325.76,870.384,1056.629,126.277,12359.7,41417,12037.31,8058.06,6285.977,12034.4,6113.29,5286.4,1118.1
