"","Ticker","Close","TRADE_DATE"
"798","2742261CH",79.85,"2010-04-21 00:00:00.000"
"799","2742261CH",79.85,"2010-04-22 00:00:00.000"
"800","2742261CH",79.22,"2010-04-23 00:00:00.000"
"801","2742261CH",79.22,"2010-04-26 00:00:00.000"
"802","2742261CH",79.71,"2010-04-27 00:00:00.000"
"803","2742261CH",78.8,"2010-04-28 00:00:00.000"
"804","2742261CH",78.14,"2010-04-29 00:00:00.000"
"805","2742261CH",78.64,"2010-04-30 00:00:00.000"
"806","2742261CH",78.33,"2010-05-03 00:00:00.000"
"807","2742261CH",78.37,"2010-05-04 00:00:00.000"
"808","2742261CH",77.46,"2010-05-05 00:00:00.000"
"809","2742261CH",76.94,"2010-05-06 00:00:00.000"
"810","2742261CH",74.65,"2010-05-10 00:00:00.000"
"811","2742261CH",77.16,"2010-05-11 00:00:00.000"
"812","2742261CH",76.76,"2010-05-13 00:00:00.000"
"813","2742261CH",77.29,"2010-05-14 00:00:00.000"
"814","2742261CH",76.23,"2010-05-17 00:00:00.000"
"815","2742261CH",76.03,"2010-05-18 00:00:00.000"
"816","2742261CH",76.43,"2010-05-19 00:00:00.000"
"817","2742261CH",76.17,"2010-05-20 00:00:00.000"
"818","2742261CH",75.43,"2010-05-24 00:00:00.000"
"819","2742261CH",75.35,"2010-05-25 00:00:00.000"
"820","2742261CH",73.97,"2010-05-26 00:00:00.000"
"821","2742261CH",74.3,"2010-05-27 00:00:00.000"
"822","2742261CH",75.73,"2010-05-28 00:00:00.000"
"823","2742261CH",75.79,"2010-05-31 00:00:00.000"
"824","2742261CH",75.79,"2010-06-01 00:00:00.000"
"825","2742261CH",75.7,"2010-06-03 00:00:00.000"
"826","2742261CH",76.07,"2010-06-04 00:00:00.000"
"827","2742261CH",75.12,"2010-06-07 00:00:00.000"
"828","2742261CH",73.92,"2010-06-09 00:00:00.000"
"829","2742261CH",74.26,"2010-06-10 00:00:00.000"
"830","2742261CH",74.92,"2010-06-11 00:00:00.000"
"831","2742261CH",74.92,"2010-06-14 00:00:00.000"
"832","2742261CH",75.92,"2010-06-15 00:00:00.000"
"833","2742261CH",76.25,"2010-06-16 00:00:00.000"
"834","2742261CH",76.3,"2010-06-17 00:00:00.000"
"835","2742261CH",76.3,"2010-06-18 00:00:00.000"
"836","2742261CH",75.85,"2010-06-21 00:00:00.000"
"837","2742261CH",75.71,"2010-06-23 00:00:00.000"
"838","2742261CH",75.71,"2010-06-24 00:00:00.000"
"839","2742261CH",74.51,"2010-06-25 00:00:00.000"
"840","2742261CH",73.95,"2010-06-29 00:00:00.000"
"841","2742261CH",72.67,"2010-06-30 00:00:00.000"
"842","2742261CH",72.49,"2010-07-01 00:00:00.000"
"843","2742261CH",71.27,"2010-07-02 00:00:00.000"
"844","2742261CH",71.53,"2010-07-05 00:00:00.000"
"845","2742261CH",70.96,"2010-07-06 00:00:00.000"
"846","2742261CH",72.19,"2010-07-07 00:00:00.000"
"847","2742261CH",72.66,"2010-07-08 00:00:00.000"
"848","2742261CH",73.19,"2010-07-09 00:00:00.000"
"849","2742261CH",73.66,"2010-07-12 00:00:00.000"
"850","2742261CH",73.98,"2010-07-13 00:00:00.000"
"851","2742261CH",74.63,"2010-07-14 00:00:00.000"
"852","2742261CH",75.07,"2010-07-15 00:00:00.000"
"853","2742261CH",74.57,"2010-07-16 00:00:00.000"
"854","2742261CH",73.39,"2010-07-20 00:00:00.000"
"855","2742261CH",72.78,"2010-07-21 00:00:00.000"
"856","2742261CH",72.75,"2010-07-22 00:00:00.000"
"857","2742261CH",73.64,"2010-07-23 00:00:00.000"
"858","2742261CH",73.93,"2010-07-26 00:00:00.000"
"859","2742261CH",74.14,"2010-07-27 00:00:00.000"
"860","2742261CH",75.18,"2010-07-28 00:00:00.000"
"861","2742261CH",75.03,"2010-07-29 00:00:00.000"
"862","2742261CH",74.34,"2010-07-30 00:00:00.000"
"863","2742261CH",74.28,"2010-08-02 00:00:00.000"
"864","2742261CH",75.62,"2010-08-03 00:00:00.000"
"865","2742261CH",75.84,"2010-08-04 00:00:00.000"
"866","2742261CH",76.11,"2010-08-05 00:00:00.000"
"867","2742261CH",75.83,"2010-08-06 00:00:00.000"
"868","2742261CH",75.23,"2010-08-09 00:00:00.000"
"869","2742261CH",75.97,"2010-08-10 00:00:00.000"
"870","2742261CH",75.95,"2010-08-11 00:00:00.000"
"871","2742261CH",74.32,"2010-08-12 00:00:00.000"
"872","2742261CH",74.32,"2010-08-16 00:00:00.000"
"873","2742261CH",74.32,"2010-08-17 00:00:00.000"
"874","2742261CH",74.36,"2010-08-18 00:00:00.000"
"875","2742261CH",74.34,"2010-08-19 00:00:00.000"
"876","2742261CH",73.37,"2010-08-20 00:00:00.000"
"877","2742261CH",72.51,"2010-08-23 00:00:00.000"
"878","2742261CH",72.61,"2010-08-24 00:00:00.000"
"879","2742261CH",71.94,"2010-08-25 00:00:00.000"
"880","2742261CH",71.36,"2010-08-26 00:00:00.000"
"881","2742261CH",71.59,"2010-08-27 00:00:00.000"
"882","2742261CH",71.97,"2010-08-30 00:00:00.000"
"883","2742261CH",71.83,"2010-08-31 00:00:00.000"
"884","2742261CH",71.44,"2010-09-01 00:00:00.000"
"885","2742261CH",72.93,"2010-09-02 00:00:00.000"
"886","2742261CH",72.87,"2010-09-03 00:00:00.000"
"887","2742261CH",73.57,"2010-09-06 00:00:00.000"
"888","2742261CH",73.59,"2010-09-07 00:00:00.000"
"889","2742261CH",72.91,"2010-09-08 00:00:00.000"
"890","2742261CH",73.13,"2010-09-09 00:00:00.000"
"891","2742261CH",73.5,"2010-09-10 00:00:00.000"
"892","2742261CH",73.98,"2010-09-13 00:00:00.000"
"893","2742261CH",74.01,"2010-09-14 00:00:00.000"
"894","2742261CH",73.68,"2010-09-15 00:00:00.000"
"895","2742261CH",73.68,"2010-09-16 00:00:00.000"
"896","2742261CH",73.93,"2010-09-17 00:00:00.000"
"897","2742261CH",73.41,"2010-09-20 00:00:00.000"
"898","2742261CH",73.91,"2010-09-21 00:00:00.000"
"899","2742261CH",73.72,"2010-09-22 00:00:00.000"
"900","2742261CH",73.13,"2010-09-23 00:00:00.000"
"901","2742261CH",72.58,"2010-09-24 00:00:00.000"
"902","2742261CH",73.27,"2010-09-27 00:00:00.000"
"903","2742261CH",73.11,"2010-09-28 00:00:00.000"
"904","2742261CH",73.07,"2010-09-29 00:00:00.000"
"905","2742261CH",73.02,"2010-09-30 00:00:00.000"
"906","2742261CH",73.02,"2010-10-01 00:00:00.000"
"907","2742261CH",73.12,"2010-10-04 00:00:00.000"
"908","2742261CH",72.62,"2010-10-05 00:00:00.000"
"909","2742261CH",73.24,"2010-10-06 00:00:00.000"
"910","2742261CH",73.63,"2010-10-07 00:00:00.000"
"911","2742261CH",73.95,"2010-10-08 00:00:00.000"
"912","2742261CH",73.74,"2010-10-12 00:00:00.000"
"913","2742261CH",73.21,"2010-10-13 00:00:00.000"
"914","2742261CH",74.19,"2010-10-14 00:00:00.000"
"915","2742261CH",74.14,"2010-10-15 00:00:00.000"
"916","2742261CH",74.15,"2010-10-18 00:00:00.000"
"917","2742261CH",74.19,"2010-10-19 00:00:00.000"
"918","2742261CH",74.4,"2010-10-20 00:00:00.000"
"919","2742261CH",74.19,"2010-10-21 00:00:00.000"
"920","2742261CH",74.65,"2010-10-22 00:00:00.000"
"921","2742261CH",74.75,"2010-10-25 00:00:00.000"
"922","2742261CH",74.92,"2010-10-26 00:00:00.000"
"923","2742261CH",74.86,"2010-10-27 00:00:00.000"
"924","2742261CH",74.86,"2010-11-01 00:00:00.000"
"925","2742261CH",74.86,"2010-11-02 00:00:00.000"
"926","2742261CH",74.86,"2010-11-03 00:00:00.000"
"927","2742261CH",75.23,"2010-11-04 00:00:00.000"
"928","2742261CH",75.98,"2010-11-05 00:00:00.000"
"929","2742261CH",75.92,"2010-11-08 00:00:00.000"
"930","2742261CH",75.95,"2010-11-09 00:00:00.000"
"931","2742261CH",75.92,"2010-11-10 00:00:00.000"
"932","2742261CH",75.73,"2010-11-11 00:00:00.000"
"933","2742261CH",75.39,"2010-11-12 00:00:00.000"
"934","2742261CH",75.25,"2010-11-15 00:00:00.000"
"935","2742261CH",75.64,"2010-11-16 00:00:00.000"
"936","2742261CH",74.86,"2010-11-17 00:00:00.000"
"937","2742261CH",75.12,"2010-11-18 00:00:00.000"
"938","2742261CH",76.23,"2010-11-19 00:00:00.000"
"939","2742261CH",76.23,"2010-11-22 00:00:00.000"
"940","2742261CH",75.76,"2010-11-23 00:00:00.000"
"941","2742261CH",74.51,"2010-11-24 00:00:00.000"
"942","2742261CH",74.84,"2010-11-25 00:00:00.000"
"943","2742261CH",75.14,"2010-11-26 00:00:00.000"
"944","2742261CH",74.81,"2010-11-29 00:00:00.000"
"945","2742261CH",74.03,"2010-11-30 00:00:00.000"
"946","2742261CH",73.29,"2010-12-01 00:00:00.000"
"947","2742261CH",74.4,"2010-12-02 00:00:00.000"
"948","2742261CH",75.35,"2010-12-03 00:00:00.000"
"949","2742261CH",74.92,"2010-12-06 00:00:00.000"
"950","2742261CH",75.19,"2010-12-08 00:00:00.000"
"951","2742261CH",75.62,"2010-12-09 00:00:00.000"
"952","2742261CH",75.94,"2010-12-10 00:00:00.000"
"953","2742261CH",75.86,"2010-12-13 00:00:00.000"
"954","2742261CH",75.78,"2010-12-14 00:00:00.000"
"955","2742261CH",75.97,"2010-12-15 00:00:00.000"
"956","2742261CH",75.93,"2010-12-16 00:00:00.000"
"957","2742261CH",76.12,"2010-12-17 00:00:00.000"
"958","2742261CH",75.92,"2010-12-20 00:00:00.000"
"959","2742261CH",75.92,"2010-12-21 00:00:00.000"
"960","2742261CH",76.2,"2010-12-22 00:00:00.000"
"961","2742261CH",76.42,"2010-12-24 00:00:00.000"
"962","2742261CH",76.42,"2010-12-27 00:00:00.000"
"963","2742261CH",76.08,"2010-12-28 00:00:00.000"
"964","2742261CH",76.13,"2010-12-29 00:00:00.000"
"965","2742261CH",75.36,"2010-12-31 00:00:00.000"
"966","2742261CH",75.3,"2011-01-03 00:00:00.000"
"967","2742261CH",75.94,"2011-01-04 00:00:00.000"
"968","2742261CH",76.38,"2011-01-07 00:00:00.000"
"969","2742261CH",75.98,"2011-01-10 00:00:00.000"
"970","2742261CH",75.47,"2011-01-11 00:00:00.000"
"971","2742261CH",76.21,"2011-01-12 00:00:00.000"
"972","2742261CH",77.04,"2011-01-13 00:00:00.000"
"973","2742261CH",76.86,"2011-01-14 00:00:00.000"
"974","2742261CH",76.97,"2011-01-17 00:00:00.000"
"975","2742261CH",77.04,"2011-01-18 00:00:00.000"
"976","2742261CH",77.51,"2011-01-19 00:00:00.000"
"977","2742261CH",76.95,"2011-01-20 00:00:00.000"
"978","2742261CH",76.82,"2011-01-21 00:00:00.000"
"979","2742261CH",77.15,"2011-01-24 00:00:00.000"
"980","2742261CH",77.29,"2011-01-25 00:00:00.000"
"981","2742261CH",76.86,"2011-01-26 00:00:00.000"
"982","2742261CH",76.87,"2011-01-27 00:00:00.000"
"983","2742261CH",77.07,"2011-01-28 00:00:00.000"
"984","2742261CH",76.64,"2011-01-31 00:00:00.000"
"985","2742261CH",76.64,"2011-02-01 00:00:00.000"
"986","2742261CH",77.42,"2011-02-02 00:00:00.000"
"987","2742261CH",77.4,"2011-02-03 00:00:00.000"
"988","2742261CH",77.33,"2011-02-04 00:00:00.000"
"989","2742261CH",77.8,"2011-02-07 00:00:00.000"
"990","2742261CH",78.15,"2011-02-08 00:00:00.000"
"991","2742261CH",78.5,"2011-02-09 00:00:00.000"
"992","2742261CH",78.52,"2011-02-10 00:00:00.000"
"993","2742261CH",78.27,"2011-02-11 00:00:00.000"
"994","2742261CH",78.36,"2011-02-14 00:00:00.000"
"995","2742261CH",78.21,"2011-02-15 00:00:00.000"
"996","2742261CH",78.37,"2011-02-16 00:00:00.000"
"997","2742261CH",78.58,"2011-02-17 00:00:00.000"
"998","2742261CH",78.36,"2011-02-18 00:00:00.000"
"999","2742261CH",78.65,"2011-02-21 00:00:00.000"
"1000","2742261CH",78.11,"2011-02-22 00:00:00.000"
"1001","2742261CH",77.32,"2011-02-23 00:00:00.000"
"1002","2742261CH",76.86,"2011-02-24 00:00:00.000"
"1003","2742261CH",76.06,"2011-02-25 00:00:00.000"
"1004","2742261CH",76.44,"2011-02-28 00:00:00.000"
"1005","2742261CH",76.44,"2011-03-01 00:00:00.000"
"1006","2742261CH",76.9,"2011-03-02 00:00:00.000"
"1007","2742261CH",76.46,"2011-03-03 00:00:00.000"
"1008","2742261CH",77.12,"2011-03-04 00:00:00.000"
"1009","2742261CH",76.76,"2011-03-07 00:00:00.000"
"1010","2742261CH",76.43,"2011-03-08 00:00:00.000"
"1011","2742261CH",76.73,"2011-03-09 00:00:00.000"
"1012","2742261CH",76.27,"2011-03-10 00:00:00.000"
"1013","2742261CH",75.69,"2011-03-11 00:00:00.000"
"1014","2742261CH",75.17,"2011-03-14 00:00:00.000"
"1015","2742261CH",74.29,"2011-03-15 00:00:00.000"
"1016","2742261CH",72.37,"2011-03-16 00:00:00.000"
"1017","2742261CH",71.42,"2011-03-17 00:00:00.000"
"1018","2742261CH",71.98,"2011-03-18 00:00:00.000"
"1019","2742261CH",72.29,"2011-03-21 00:00:00.000"
"1020","2742261CH",73.51,"2011-03-22 00:00:00.000"
"1021","2742261CH",73.48,"2011-03-23 00:00:00.000"
"1022","2742261CH",73.75,"2011-03-24 00:00:00.000"
"1023","2742261CH",74.43,"2011-03-25 00:00:00.000"
"1024","2742261CH",74.83,"2011-03-28 00:00:00.000"
"1025","2742261CH",74.84,"2011-03-29 00:00:00.000"
"1026","2742261CH",74.87,"2011-03-30 00:00:00.000"
"1027","2742261CH",75.44,"2011-03-31 00:00:00.000"
"1028","2742261CH",75.02,"2011-04-01 00:00:00.000"
"1029","2742261CH",75.85,"2011-04-04 00:00:00.000"
"1030","2742261CH",75.69,"2011-04-05 00:00:00.000"
"1031","2742261CH",75.86,"2011-04-06 00:00:00.000"
"1032","2742261CH",75.99,"2011-04-07 00:00:00.000"
"1033","2742261CH",76.15,"2011-04-08 00:00:00.000"
"1034","2742261CH",76.24,"2011-04-11 00:00:00.000"
"1035","2742261CH",75.94,"2011-04-12 00:00:00.000"
"1036","2742261CH",74.94,"2011-04-13 00:00:00.000"
"1037","2742261CH",75.35,"2011-04-14 00:00:00.000"
"1038","2742261CH",75.15,"2011-04-15 00:00:00.000"
"1039","2742261CH",75.5,"2011-04-18 00:00:00.000"
"1040","2742261CH",74.18,"2011-04-19 00:00:00.000"
"1041","2742261CH",74.67,"2011-04-20 00:00:00.000"
"1042","2742261CH",75.9,"2011-04-25 00:00:00.000"
"1043","2742261CH",76,"2011-04-26 00:00:00.000"
"1044","2742261CH",76.23,"2011-04-27 00:00:00.000"
"1045","2742261CH",76.51,"2011-04-28 00:00:00.000"
"1046","2742261CH",76.84,"2011-04-29 00:00:00.000"
"1047","2742261CH",76.84,"2011-05-02 00:00:00.000"
"1048","2742261CH",76.88,"2011-05-03 00:00:00.000"
"1049","2742261CH",76.63,"2011-05-04 00:00:00.000"
"1050","2742261CH",75.9897,"2011-05-05 00:00:00.000"
"1051","2742261CH",76.393,"2011-05-06 00:00:00.000"
"1052","2742261CH",75.7643,"2011-05-09 00:00:00.000"
"1053","2742261CH",76.3952,"2011-05-10 00:00:00.000"
"1054","2742261CH",76.6383,"2011-05-11 00:00:00.000"
"1055","2742261CH",76.4068,"2011-05-12 00:00:00.000"
"1056","2742261CH",76.1688,"2011-05-13 00:00:00.000"
"1057","2742261CH",75.8115,"2011-05-16 00:00:00.000"
"1058","2742261CH",75.2306,"2011-05-17 00:00:00.000"
"1059","2742261CH",75.5581,"2011-05-18 00:00:00.000"
"1060","2742261CH",75.8917,"2011-05-19 00:00:00.000"
"1061","2742261CH",75.3083,"2011-05-20 00:00:00.000"
"1062","2742261CH",74.2425,"2011-05-23 00:00:00.000"
"1063","2742261CH",74.2272,"2011-05-24 00:00:00.000"
"1064","2742261CH",74.2479,"2011-05-25 00:00:00.000"
"1065","2742261CH",74.257,"2011-05-26 00:00:00.000"
"1066","2742261CH",74.3393,"2011-05-27 00:00:00.000"
"1067","2742261CH",74.18,"2011-05-30 00:00:00.000"
"1068","2742261CH",75,"2011-05-31 00:00:00.000"
"1069","2742261CH",74.25,"2011-06-01 00:00:00.000"
"1070","2742261CH",74.18,"2011-06-02 00:00:00.000"
"1071","2742261CH",73.37,"2011-06-03 00:00:00.000"
"1072","2742261CH",72.99,"2011-06-06 00:00:00.000"
"1073","2742261CH",72.94,"2011-06-07 00:00:00.000"
"1074","2742261CH",72.22,"2011-06-08 00:00:00.000"
"1075","2742261CH",72.4,"2011-06-09 00:00:00.000"
"1076","2742261CH",71.59,"2011-06-10 00:00:00.000"
"1077","2742261CH",72.4,"2011-06-13 00:00:00.000"
"1078","2742261CH",72.34,"2011-06-14 00:00:00.000"
"1079","2742261CH",71.66,"2011-06-15 00:00:00.000"
"1080","2742261CH",71.26,"2011-06-16 00:00:00.000"
"1081","2742261CH",71.34,"2011-06-17 00:00:00.000"
"1082","2742261CH",70.88,"2011-06-20 00:00:00.000"
"1083","2742261CH",71.61,"2011-06-21 00:00:00.000"
"1084","2742261CH",71,"2011-06-22 00:00:00.000"
"1085","2742261CH",69.76,"2011-06-24 00:00:00.000"
"1086","2742261CH",69.69,"2011-06-27 00:00:00.000"
"1087","2742261CH",69.88,"2011-06-28 00:00:00.000"
"1088","2742261CH",70.93,"2011-06-29 00:00:00.000"
"1089","2742261CH",71.93,"2011-06-30 00:00:00.000"
"1090","2742261CH",72.56,"2011-07-01 00:00:00.000"
"1091","2742261CH",72.64,"2011-07-04 00:00:00.000"
"1092","2742261CH",72.42,"2011-07-05 00:00:00.000"
"1093","2742261CH",71.72,"2011-07-06 00:00:00.000"
"1094","2742261CH",72.21,"2011-07-07 00:00:00.000"
"1095","2742261CH",71.41,"2011-07-08 00:00:00.000"
"1096","2742261CH",69.98,"2011-07-11 00:00:00.000"
"1097","2742261CH",69.41,"2011-07-12 00:00:00.000"
"1098","2742261CH",69.48,"2011-07-13 00:00:00.000"
"1099","2742261CH",68.96,"2011-07-14 00:00:00.000"
"1100","2742261CH",68.56,"2011-07-15 00:00:00.000"
"1101","2742261CH",67.5,"2011-07-18 00:00:00.000"
"1102","2742261CH",68.35,"2011-07-19 00:00:00.000"
"1103","2742261CH",69,"2011-07-20 00:00:00.000"
"1104","2742261CH",69.96,"2011-07-21 00:00:00.000"
"1105","2742261CH",70.02,"2011-07-22 00:00:00.000"
"1106","2742261CH",69.47,"2011-07-25 00:00:00.000"
"1107","2742261CH",69.38,"2011-07-26 00:00:00.000"
"1108","2742261CH",68.47,"2011-07-27 00:00:00.000"
"1109","2742261CH",68.12,"2011-07-28 00:00:00.000"
"1110","2742261CH",67.23,"2011-07-29 00:00:00.000"
"1111","2742261CH",66.68,"2011-08-01 00:00:00.000"
"1112","2742261CH",64.56,"2011-08-02 00:00:00.000"
"1113","2742261CH",63.69,"2011-08-03 00:00:00.000"
"1114","2742261CH",61.62,"2011-08-04 00:00:00.000"
"1115","2742261CH",60.53,"2011-08-05 00:00:00.000"
"1116","2742261CH",58.16,"2011-08-08 00:00:00.000"
"1117","2742261CH",58.09,"2011-08-09 00:00:00.000"
"1118","2742261CH",55.73,"2011-08-10 00:00:00.000"
"1119","2742261CH",58.24,"2011-08-11 00:00:00.000"
"1120","2742261CH",60.3,"2011-08-12 00:00:00.000"
"1121","2742261CH",58.24,"2011-08-15 00:00:00.000"
"1122","2742261CH",61.79,"2011-08-16 00:00:00.000"
"1123","2742261CH",62.11,"2011-08-17 00:00:00.000"
"1124","2742261CH",59.58,"2011-08-18 00:00:00.000"
"1125","2742261CH",58.63,"2011-08-19 00:00:00.000"
"1126","2742261CH",58.95,"2011-08-22 00:00:00.000"
"1127","2742261CH",59.81,"2011-08-23 00:00:00.000"
"1128","2742261CH",60.8,"2011-08-24 00:00:00.000"
"1129","2742261CH",60.39,"2011-08-25 00:00:00.000"
"1130","2742261CH",60.65,"2011-08-26 00:00:00.000"
"1131","2742261CH",62.26,"2011-08-29 00:00:00.000"
"1132","2742261CH",62.29,"2011-08-30 00:00:00.000"
"1133","2742261CH",63.2,"2011-08-31 00:00:00.000"
"1134","2742261CH",62.8,"2011-09-01 00:00:00.000"
"1135","2742261CH",60.9,"2011-09-02 00:00:00.000"
"1136","2742261CH",58.84,"2011-09-05 00:00:00.000"
"1137","2742261CH",60.89,"2011-09-06 00:00:00.000"
"1138","2742261CH",62.37,"2011-09-07 00:00:00.000"
"1139","2742261CH",62.63,"2011-09-08 00:00:00.000"
"1140","2742261CH",61.27,"2011-09-09 00:00:00.000"
"1141","2742261CH",61.27,"2011-09-12 00:00:00.000"
"1142","2742261CH",59.92,"2011-09-13 00:00:00.000"
"1143","2742261CH",59.92,"2011-09-14 00:00:00.000"
"1144","2742261CH",61.06,"2011-09-15 00:00:00.000"
"1145","2742261CH",61.63,"2011-09-16 00:00:00.000"
"1146","2742261CH",62.1,"2011-09-19 00:00:00.000"
"1147","2742261CH",61.06,"2011-09-20 00:00:00.000"
"1148","2742261CH",61.98,"2011-09-21 00:00:00.000"
"1149","2742261CH",61.72,"2011-09-22 00:00:00.000"
"1150","2742261CH",59.61,"2011-09-23 00:00:00.000"
"1151","2742261CH",59.79,"2011-09-26 00:00:00.000"
"1152","2742261CH",61.07,"2011-09-27 00:00:00.000"
"1153","2742261CH",63.01,"2011-09-28 00:00:00.000"
"1154","2742261CH",62.77,"2011-09-29 00:00:00.000"
"1155","2742261CH",63.7,"2011-09-30 00:00:00.000"
"1156","2742261CH",62.81,"2011-10-03 00:00:00.000"
"1157","2742261CH",62.28,"2011-10-04 00:00:00.000"
"1158","2742261CH",61.79,"2011-10-05 00:00:00.000"
"1159","2742261CH",62.82,"2011-10-06 00:00:00.000"
"1160","2742261CH",64.27,"2011-10-07 00:00:00.000"
"1161","2742261CH",64.31,"2011-10-10 00:00:00.000"
"1162","2742261CH",65.1,"2011-10-11 00:00:00.000"
"1163","2742261CH",65.21,"2011-10-12 00:00:00.000"
"1164","2742261CH",65.87,"2011-10-13 00:00:00.000"
"1165","2742261CH",65.27,"2011-10-14 00:00:00.000"
"1166","2742261CH",65.54,"2011-10-17 00:00:00.000"
"1167","2742261CH",65.05,"2011-10-18 00:00:00.000"
"1168","2742261CH",65.09,"2011-10-19 00:00:00.000"
"1169","2742261CH",65.31,"2011-10-20 00:00:00.000"
"1170","2742261CH",64.78,"2011-10-21 00:00:00.000"
"1171","2742261CH",65.39,"2011-10-24 00:00:00.000"
"1172","2742261CH",66.08,"2011-10-25 00:00:00.000"
"1173","2742261CH",65.55,"2011-10-26 00:00:00.000"
"1174","2742261CH",65.54,"2011-10-27 00:00:00.000"
"1175","2742261CH",67.14,"2011-10-28 00:00:00.000"
"1176","2742261CH",66.94,"2011-11-01 00:00:00.000"
"1177","2742261CH",65.96,"2011-11-02 00:00:00.000"
"1178","2742261CH",65.03,"2011-11-03 00:00:00.000"
"1179","2742261CH",65.71,"2011-11-04 00:00:00.000"
"1180","2742261CH",65.51,"2011-11-07 00:00:00.000"
"1181","2742261CH",65.63,"2011-11-08 00:00:00.000"
"1182","2742261CH",65.8,"2011-11-09 00:00:00.000"
"1183","2742261CH",64.86,"2011-11-10 00:00:00.000"
"1184","2742261CH",64.73,"2011-11-11 00:00:00.000"
"1185","2742261CH",65.48,"2011-11-14 00:00:00.000"
"1186","2742261CH",65.35,"2011-11-15 00:00:00.000"
"1187","2742261CH",65.31,"2011-11-16 00:00:00.000"
"1188","2742261CH",65.2,"2011-11-17 00:00:00.000"
"1189","2742261CH",64.83,"2011-11-18 00:00:00.000"
"1190","2742261CH",64.65,"2011-11-21 00:00:00.000"
"1191","2742261CH",63.56,"2011-11-22 00:00:00.000"
"1192","2742261CH",63.2,"2011-11-23 00:00:00.000"
"1193","2742261CH",62.48,"2011-11-24 00:00:00.000"
"1194","2742261CH",62.29,"2011-11-25 00:00:00.000"
"1195","2742261CH",62.71,"2011-11-28 00:00:00.000"
"1196","2742261CH",63.9,"2011-11-29 00:00:00.000"
"1197","2742261CH",64.22,"2011-11-30 00:00:00.000"
"1198","2742261CH",65.45,"2011-12-01 00:00:00.000"
"1199","2742261CH",65.46,"2011-12-02 00:00:00.000"
"1200","2742261CH",65.92,"2011-12-05 00:00:00.000"
"1201","2742261CH",66.25,"2011-12-06 00:00:00.000"
"1202","2742261CH",66.25,"2011-12-08 00:00:00.000"
"1203","2742261CH",65.32,"2011-12-09 00:00:00.000"
"1204","2742261CH",65.84,"2011-12-12 00:00:00.000"
"1205","2742261CH",65.04,"2011-12-13 00:00:00.000"
"1206","2742261CH",65.05,"2011-12-14 00:00:00.000"
"1207","2742261CH",64.64,"2011-12-15 00:00:00.000"
"1208","2742261CH",64.79,"2011-12-16 00:00:00.000"
"1209","2742261CH",64.46,"2011-12-19 00:00:00.000"
"1210","2742261CH",64.27,"2011-12-20 00:00:00.000"
"1211","2742261CH",64.95,"2011-12-21 00:00:00.000"
"1212","2742261CH",64.97,"2011-12-22 00:00:00.000"
"1213","2742261CH",65.38,"2011-12-26 00:00:00.000"
"1214","2742261CH",65.65,"2011-12-27 00:00:00.000"
"1215","2742261CH",65.52,"2011-12-28 00:00:00.000"
"1216","2742261CH",65.29,"2011-12-29 00:00:00.000"
"1217","2742261CH",65.62,"2012-01-02 00:00:00.000"
"1218","2742261CH",66.02,"2012-01-03 00:00:00.000"
"1219","2742261CH",66.87,"2012-01-04 00:00:00.000"
"1220","2742261CH",66.63,"2012-01-06 00:00:00.000"
"1221","2742261CH",66.47,"2012-01-09 00:00:00.000"
"1222","2742261CH",66.16,"2012-01-10 00:00:00.000"
"1223","2742261CH",66.66,"2012-01-11 00:00:00.000"
"1224","2742261CH",66.6,"2012-01-12 00:00:00.000"
"1225","2742261CH",66.63,"2012-01-13 00:00:00.000"
"1226","2742261CH",66.6,"2012-01-16 00:00:00.000"
"1227","2742261CH",66.71,"2012-01-17 00:00:00.000"
"1228","2742261CH",67.15,"2012-01-18 00:00:00.000"
"1229","2742261CH",67.32,"2012-01-19 00:00:00.000"
"1230","2742261CH",67.92,"2012-01-20 00:00:00.000"
"1231","2742261CH",67.73,"2012-01-23 00:00:00.000"
"1232","2742261CH",67.87,"2012-01-24 00:00:00.000"
"1233","2742261CH",67.83,"2012-01-25 00:00:00.000"
"1234","2742261CH",67.75,"2012-01-26 00:00:00.000"
"1235","2742261CH",67.86,"2012-01-27 00:00:00.000"
"1236","2742261CH",67.61,"2012-01-30 00:00:00.000"
"1237","2742261CH",67.02,"2012-01-31 00:00:00.000"
"1238","2742261CH",67.18,"2012-02-01 00:00:00.000"
"1239","2742261CH",67.74,"2012-02-02 00:00:00.000"
"1240","2742261CH",67.83,"2012-02-03 00:00:00.000"
"1241","2742261CH",68.46,"2012-02-06 00:00:00.000"
"1242","2742261CH",68.47,"2012-02-07 00:00:00.000"
"1243","2742261CH",68.53,"2012-02-08 00:00:00.000"
"1244","2742261CH",68.64,"2012-02-09 00:00:00.000"
"1245","2742261CH",68.65,"2012-02-10 00:00:00.000"
"1246","2742261CH",68.15,"2012-02-13 00:00:00.000"
"1247","2742261CH",68.53,"2012-02-14 00:00:00.000"
"1248","2742261CH",68.5,"2012-02-15 00:00:00.000"
"1249","2742261CH",68.7,"2012-02-16 00:00:00.000"
"1250","2742261CH",68.76,"2012-02-17 00:00:00.000"
"1251","2742261CH",69.11,"2012-02-20 00:00:00.000"
"1252","2742261CH",69.37,"2012-02-21 00:00:00.000"
"1253","2742261CH",69.22,"2012-02-22 00:00:00.000"
"1254","2742261CH",68.83,"2012-02-23 00:00:00.000"
