"1837 Partners LP",73678341.28,"USD"
"2811 Small Value LP",3748219,"USD"
"3A Long Short Fund (CHF) A",0,"CHF"
"3A Long Short Fund (CHF) B",15301370.8,"CHF"
"3A Long Short Fund (EUR) A",0,"EUR"
"3A Long Short Fund (EUR) B",21667917.42,"EUR"
"3A Long Short Fund (USD) A",0,"USD"
"3A Long Short Fund (USD) B",16001200,"USD"
"3C Edge Kasvu",23090608.7,"EUR"
"3L Fund (EUR)",0,"EUR"
"3L Fund (USD)",0,"USD"
"AAM China Fund",850000,"USD"
"Abernathy Group Growth Trust LP",19809081,"USD"
"Acero TMT Fund, LP",4364130,"USD"
"Adelphi Europe EUR",632933951.6,"EUR"
"Adelphi Europe USD",475192701.5,"USD"
"Advisory Research Micro Cap Value",79337811,"USD"
"Agora Absolute Return Fund",97339122.94,"AUD"
"AJ Value Hedge",5110558.15,"EUR"
"AJR International A",324000000,"USD"
"AJR International B",0,"USD"
"Akamatsu Class A JPY",0,"JPY"
"Akamatsu Class B USD",140000000,"USD"
"Albertini Syz Long Short Equity A",31368315.51,"EUR"
"Alchemy NV",64285843.44,"EUR"
"Alder Capital Partners I LP",26504764,"USD"
"Aliseo",479285142.4,"EUR"
"Aliseodue",202478750,"EUR"
"Aliseoquattro",201197238.9,"EUR"
"Alpha Equity International 130/30 LP",2156727,"USD"
"Alpha Equity Market Plus LP",738337,"USD"
"Alpha Praedium 130/30 Fund LP",1363498,"USD"
"AlphaGen Acamar A USD",127000000,"USD"
"AlphaGen Acamar B EUR",126869596.5,"EUR"
"AlphaGen Acamar C GBP",126869596.5,"GBP"
"AlphaGen Aldebaran Limited A1",109000000,"USD"
"AlphaGen Aldebaran Limited A2",0,"USD"
"AlphaGen Aldebaran Limited B1",108928441.5,"EUR"
"AlphaGen Aldebaran Limited B2",0,"EUR"
"AlphaGen Aldebaran Limited C1",108573643.4,"JPY"
"AlphaGen Aldebaran Limited D1",108127497,"GBP"
"AlphaGen Aldebaran Limited D2",108127497,"GBP"
"AlphaGen Avior Ltd (Class A)",73000000,"USD"
"AlphaGen Avior Ltd (Class B)",73046131.32,"EUR"
"AlphaGen Avior Ltd (Class C)",73526697.98,"GBP"
"AlphaGen Capella Ltd (Class A)",1492000000,"USD"
"AlphaGen Capella Ltd (Class B)",1491678892,"EUR"
"AlphaGen Crucis A USD",212000000,"USD"
"AlphaGen Crucis B EUR",211449327.5,"EUR"
"AlphaGen Crucis C JPY",212058767.2,"JPY"
"AlphaGen Dorados A USD",359000000,"USD"
"AlphaGen Eltanin Ltd A",111000000,"USD"
"AlphaGen Eltanin Ltd B",110209952.5,"EUR"
"AlphaGen Eltanin Ltd C",0,"JPY"
"AlphaGen EtaCas A USD",188000000,"USD"
"AlphaGen EtaCas B EUR",188382128.2,"EUR"
"AlphaGen EtaCas C JPY",0,"JPY"
"AlphaGen Hokuto Ltd (Class A)",657000000,"USD"
"AlphaGen Hokuto Ltd (Class B)",656942360.9,"JPY"
"AlphaGen Hokuto Ltd (Class D)",657415181.9,"EUR"
"AlphaGen Octanis A USD",157000000,"USD"
"AlphaGen Octanis B EUR",156344351.3,"EUR"
"AlphaGen Octanis C GBP",157145295.7,"GBP"
"AlphaGen Pictor Ltd (Class A)",18000000,"USD"
"AlphaGen Pictor Ltd (Class B)",17941155.06,"EUR"
"AlphaGen Pictor Ltd (Class C)",18116020.7,"JPY"
"AlphaGen Regulus A USD",255000000,"USD"
"AlphaGen Regulus B EUR",255020704.1,"EUR"
"AlphaGen Regulus C JPY",255372424.5,"JPY"
"AlphaGen RhoCas A",289000000,"USD"
"AlphaGen RhoCas B",289621503.1,"EUR"
"AlphaGen RhoCas C",289366408,"JPY"
"AlphaGen Tenro Ltd A",89000000,"USD"
"AlphaGen Tenro Ltd B",89705775.31,"EUR"
"AlphaGen Tenro Ltd C",89288488,"JPY"
"AlphaGen Tucana A USD",258000000,"USD"
"AlphaGen Tucana B EUR",257583726.2,"EUR"
"AlphaGen Tucana C USD",0,"USD"
"AlphaGen Velas Ltd (Class A)",45000000,"USD"
"AlphaGen Velas Ltd (Class B)",44852887.65,"EUR"
"AlphaGen Volantis Ltd (Class A)",359000000,"USD"
"AlphaGen Volantis Ltd (Class B)",0,"EUR"
"AlphaGen Volantis Ltd (Class C)",358983290.1,"GBP"
"Alta Cima Equity LP",592077.04,"USD"
"Altairis Long/Short CAD",29148627.04,"CAD"
"Altairis Offshore",210358500,"USD"
"Alternative Sugar Investment B",0,"USD"
"Alternative Sugar Investment C",0,"EUR"
"Altissimo LP",1174613.59,"USD"
"Amazon Market Neutral",43298136,"USD"
"Amerosec-HI-CHF",2549553.59,"CHF"
"Amerosec-HI-EUR",17204542.5,"EUR"
"Amerosec-HP-CHF",72199501.51,"CHF"
"Amerosec-HP-EUR",64626219.1,"EUR"
"Amerosec-HR-CHF",5900769.61,"CHF"
"Amerosec-HR-EUR",3039231.67,"EUR"
"Amerosec-I",8167800,"USD"
"Amerosec-P",132486300,"USD"
"Amerosec-R",2261800,"USD"
"Anegada Ltd (Class A)",20337195,"USD"
"Antares European LP",35227885.76,"EUR"
"Antares European Ltd EUR",0,"EUR"
"Antares European Ltd USD",0,"USD"
"Apis Capital LP",65925160.59,"USD"
"Apis Offshore Capital Ltd",333407015.1,"USD"
"Apprecia Capital I LP",1517182,"USD"
"Aquamarine Inc",50440084.77,"USD"
"Aquila International",72580000,"USD"
"Aramus (CH) Japan Fund",22720644.43,"JPY"
"Arcus Zensen",43000000,"USD"
"Ardennes Opportunity LP",14081399.47,"USD"
"Ardsley Offshore Ltd",20194622.29,"USD"
"Ardsley Partners II LP",164106242.1,"USD"
"Aristos Capital Partners LP",17426699.99,"USD"
"Armor Capital Partners LP",73980000,"USD"
"ARN Asian Enterprise Ltd",46900000,"USD"
"Ascend Partners I LP",5265081,"USD"
"Ascend Partners I Ltd",131470442,"USD"
"Ascend Partners II LP",292552287,"USD"
"Ascend Partners II Ltd",672152483,"USD"
"Asia Prosperity",17743576.38,"USD"
"Aster-X Europe Fund",62596344.65,"EUR"
"Aster-X Panorama",33795427.04,"EUR"
"Asuka Japanese Equity Long/Short OS Trust I USD",87601611.1,"USD"
"Atlant Edge",8670621.43,"SEK"
"Atlant Explora",4557634.34,"SEK"
"Atlas Group Samurai JPY",96977126.47,"JPY"
"Atlas Group Samurai USD",13973800,"USD"
"Attalus Long/Short Equity",344780172,"USD"
"Attica Long/Short Selector",129638044.9,"EUR"
"Avenir",174509341.7,"EUR"
"Aviva Investors Sustainable Future L/S Equity EUR",37373591.64,"EUR"
"Axel Partners LP",91954400,"USD"
"BAREP Condor Long Short Equity A EUR",16771994.06,"EUR"
"Baring China Absolute Return",8999400,"USD"
"Baring Japan Absolute Return JPY",4616.41,"JPY"
"Baring Japan Absolute Return USD",1303400,"USD"
"Barrington Opportunity LP",1178752,"USD"
"Bay Resource Partners LP",458000000,"USD"
"Bay Resource Partners Offshore Ltd",780000000,"USD"
"BBVA & Partners Equity Arbitrage Master Ltd",36904738.4,"EUR"
"BBVA & Partners Retorno Absoluto, FIL",39372558.9,"EUR"
"BDL Alternatif Europe",42716686.24,"EUR"
"Beaumont LLC",15000000,"USD"
"Belmont (Lux) - Long Short (CHF) B",0,"CHF"
"Belmont (Lux) - Long Short (EUR) B",0,"EUR"
"Belmont (Lux) - Long Short (USD) B",0,"USD"
"Belmont Long Short Equity Ltd Class B (USD)",0,"USD"
"Belmont Long Short Equity Ltd Class BB (USD)",0,"USD"
"Belmont Long Short Equity Ltd Class C (EUR",0,"EUR"
"Belmont Long Short Equity Ltd Class D (CHF)",0,"CHF"
"Belmont Long Short Equity Ltd Class DD (CHF)",0,"CHF"
"Benchmark Plus Large Cap Bear + Alpha",486830709.2,"USD"
"Bennelong Asia Pacific Multi Strategy Equity A EUR",869625.52,"EUR"
"Bennelong Asia Pacific Multi Strategy Equity A USD",28844800,"USD"
"Bennelong Asia Pacific Multi Strategy Equity B EUR",3243917.83,"EUR"
"Bennelong Asia Pacific Multi Strategy Equity B USD",80796900,"USD"
"Bennelong Asia Pacific Multi Strategy Equity C USD",296900,"USD"
"Bennelong Asia Pacific Multi Strategy Equity D EUR",112988829.4,"EUR"
"Bennelong Asia Pacific Multi Strategy Equity D USD",519192500,"USD"
"Bennelong Asia Pacific Multi Strategy Equity E EUR",51086149.19,"EUR"
"Bennelong Asia Pacific Multi Strategy Equity E USD",582438400,"USD"
"Bennelong Asia Pacific Multi Strategy Equity F USD",55527100,"USD"
"Bennelong Asia Pacific Multi Strategy Equity M USD",9026700,"USD"
"Bennett Lawrence Emerging Growth LP",27000000,"USD"
"Bennett Lawrence Offshore Ltd",8200000,"USD"
"Bennett Lawrence Partners LP",75600000,"USD"
"BIA Pacific EUR Management",2355204.24,"EUR"
"BIA Pacific EUR Ordinary",53219,"EUR"
"BIA Pacific GBP Management",964825.07,"GBP"
"BIA Pacific GBP Ordinary",415716.14,"GBP"
"BIA Pacific JPY Management",690044.6,"JPY"
"BIA Pacific USD Management",14868288,"USD"
"BIA Pacific USD Ordinary",14056690,"USD"
"BIM Global Equity",10123937.5,"EUR"
"Binjai Hill Asian Acorns",16900000,"USD"
"Biotech Insight LP",1267000,"USD"
"BlackRock All Cap Energy Hedge Offshore",46071659,"USD"
"BlackRock All Cap Energy Hedge Onshore",6013034,"USD"
"BlackRock Eurasian Frontiers",280000000,"USD"
"Blackrock European Opportunities Hedge EUR",202478750,"EUR"
"BlackRock Health Sciences Hedge LLC",278819952.6,"USD"
"Blackrock Natural Resources Hedge USD",115000000,"USD"
"BlackRock Small Cap Energy Hedge",189172000,"USD"
"Blackrock UK Emerging Companies GBP",816002177.5,"GBP"
"Blackrock UK Equity Hedge EUR",0,"EUR"
"Blackrock UK Equity Hedge GBP",95292724.02,"GBP"
"Blackrock UK Equity Hedge USD",235679145.2,"USD"
"Blue Sky Japan LP",107858027.1,"USD"
"BluMont Core Hedge",12375977.86,"CAD"
"BluMont Hirsch Long/Short",17628884.83,"CAD"
"Bonaparte Partners LP",8757088,"USD"
"Boston Provident Partners LP",93568000,"USD"
"Boyer Allan Greater China A-1",163200000,"USD"
"Boyer Allan Greater China A-2",0,"USD"
"Boyer Allan Japan Inc (Class A)",12000000,"USD"
"Boyer Allan Japan Inc (Class B)",0,"JPY"
"Boyer Allan Pacific A-1",249300000,"USD"
"Boyer Allan Pacific A-2",26742587.01,"USD"
"Boyer Allan Pacific Opportunities A-1",19200000,"USD"
"Boyer Allan Pacific Opportunities A-2",0,"USD"
"Bretwood Voyager I LP",440000,"USD"
"Bricoleur Offshore Ltd",20513042,"USD"
"Broadmark Value Hedged LP",23710000,"USD"
"Broadmark Value Hedged Offshore Ltd",10500000,"USD"
"Broadreach Growth LP",13.18,"USD"
"Brookdale Global Opportunity",324616871,"USD"
"Brookdale International Partners LP",653212500,"USD"
"Bruce Nelson Global",0,"USD"
"BrunnerInvest Circle A Fund",20086100,"USD"
"BrunnerInvest Circle E Fund",85315232.96,"CHF"
"BrunnerInvest Multi Mondial Fund",24119226.72,"CHF"
"Bryan Garnier European Growth Long Short",2229608.53,"EUR"
"Bugatti IRA Partners LP",1340688.1,"USD"
"Butterfield Enterprise Fund",3460079.9,"GBP"
"C&O Investment Partnership LP",39018537,"USD"
"C2 Flagship LP",3000000,"USD"
"Caduceus Capital II LP",166000000,"USD"
"Caduceus Capital LP",35000000,"USD"
"Caduceus Capital Ltd",114000000,"USD"
"CAL Global Growth",9000000,"USD"
"CAL Global Hedge",34000000,"USD"
"Cambridge Strategy Asian Alpha Currency",0,"USD"
"Camelot Capital LP",83625000,"USD"
"Candela Ltd",59693879.62,"EUR"
"Canterbury Growth Ltd",2100000,"USD"
"Cap In",34898058.09,"EUR"
"Cap Off",5877942.02,"EUR"
"Carnegie Fund III - Worldwide Long/Short",161490741.6,"EUR"
"Carrelton Horizon LP",0,"USD"
"CastleRock Ltd",91889518.47,"USD"
"CastleRock Partners LP",258352500,"USD"
"Castlestone Aliquot Agriculture Fund Inc AA",0,"EUR"
"Castlestone Aliquot Agriculture Fund Inc B",0,"USD"
"Castlestone Aliquot Agriculture Fund Inc BB",0,"EUR"
"Castlestone Aliquot Agriculture Fund Inc I",34360000,"USD"
"Catella Hedgefond",482042642.8,"SEK"
"Cazenove European Equity Absolute Return A EUR",361257968.8,"EUR"
"Cazenove European Equity Absolute Return B USD",376854371,"USD"
"Cazenove European Equity Absolute Return C GBP",101579516.7,"GBP"
"Cazenove Leveraged UK Equity Absolute Return A",29242932.53,"GBP"
"Cazenove Leveraged UK Equity Absolute Return B",71578984.55,"USD"
"Cazenove Leveraged UK Equity Absolute Return C",82625186.46,"EUR"
"Cazenove UK Dynamic Absolute Return A GBP",105841674.4,"GBP"
"Cazenove UK Dynamic Absolute Return B USD",27366205.09,"USD"
"Cazenove UK Dynamic Absolute Return C EUR",77258494.74,"EUR"
"Cazenove UK Equity Absolute Return A GBP",84639835.26,"GBP"
"Cazenove UK Equity Absolute Return B USD",18752270.52,"USD"
"Cazenove UK Equity Absolute Return C EUR",13032957.88,"EUR"
"CFS Wholesale Global Resources Long Short",43552785.83,"AUD"
"Charlemagne EUR",22909417.95,"EUR"
"Charlemagne USD",3998747.57,"USD"
"China Alpha II Fund Ltd",67474537,"USD"
"China Mantou",19679999.81,"USD"
"Cicero Amplus",4779957.97,"SEK"
"Cicero Hedge",889294.51,"SEK"
"Clay Capital LP",32000000,"USD"
"Clean Resources Asia A",52000000,"USD"
"Clean Resources Asia B",0,"USD"
"Clover Income Plus LP",9107780.77,"USD"
"Clover MicroMax LLC",6973659.9,"USD"
"Collins Capital Long/Short Equity II LP",77970252.84,"USD"
"Compass Eagle Limited",59535934.08,"EUR"
"Connective Capital I LP",18679000,"USD"
"Connective Capital I Offshore Ltd",9047000,"USD"
"Connective Capital I QP LP",54598000,"USD"
"Constellation SPC (Class B)",156762500,"USD"
"Coronation Global Equity Fund of Funds A",335221604.3,"USD"
"Corto European Limited",0,"EUR"
"CPIM Global Financials AM 1",26000000,"USD"
"Credit Suisse PST (Lux) G7 Eq Long/Short B",105382700,"USD"
"Credit Suisse PST (Lux) G7 Eq Long/Short R EUR",135490834.1,"EUR"
"Crestwood Capital Master Ltd",357664949,"USD"
"CRM Windridge Ltd",43880242,"USD"
"CRM Windridge Partners LP",162780985,"USD"
"CrossBorder Pulsar Absolute A",0,"USD"
"Croupier LP",3663098.73,"USD"
"Croupier Offshore Ltd",5911798.3,"USD"
"Cumber International SA A",25417011,"USD"
"Cumberland Benchmark Partners LP",82703121,"USD"
"Cumberland Partners",162607469,"USD"
"Cuyahoga Partners LP",14187029,"USD"
"Cygnus Utilities Infraestructuras & Renovable, FIL",58487301.21,"EUR"
"D5 Intrinsic Value",0,"USD"
"DAFNA LifeScience Ltd",23930000,"USD"
"DAFNA LifeScience Market Neutral Ltd",35150000,"USD"
"DAFNA LifeScience Select Ltd",92350000,"USD"
"Dalton Greater China (Offshore Feeder)",66.72,"USD"
"Davis Strategic Growth Fund, LP",0,"USD"
"Decathlon",19689549,"USD"
"Dern`s Market Opportunity LP",11925599.98,"USD"
"Dexia Leveraged Loans",31822483.04,"EUR"
"Dexia Long/Short Double Alpha",69736422.31,"EUR"
"Dexia World Alternative Glb Lg/Sht Eq C-Hedged Cap",0,"USD"
"Dexia World Alternative Global Lg/Sht Equity I EUR",0,"EUR"
"Dexia World Alternative Global Long/Short Equity C",93531085.87,"EUR"
"DGHM Enhanced Value LP",11370977,"USD"
"Diamond Hill Investment Partners LP",87715117,"USD"
"DiFiglia Capital Partners LP",126000000,"USD"
"DnB NOR Aktiehedgefond Primus",789248.87,"SEK"
"Doric Asia Pacific Small Cap Fund",9000000,"USD"
"Doric Focus Fund Series I",27000000,"USD"
"Doric Focus Fund Series II",0,"USD"
"Dorset Energy A",229537386.5,"USD"
"Dorset Energy B",0,"USD"
"Dragon Billion China Fund",389480000,"USD"
"DWS Global Equity Opportunities",11585997.1,"AUD"
"DWS Hedge L/S Equity Opportunistic",3389469.29,"EUR"
"Dynamic Alpha Performance",11819401.25,"CAD"
"Dynamic Alpha Performance Series F",4575023.29,"CAD"
"Dynamic Contrarian",62810616.89,"CAD"
"Dynamic Contrarian Series F",33456904.94,"CAD"
"Dynamic Europe Ltd",6648733.52,"EUR"
"Dynamic Income Opportunities",30103732.05,"CAD"
"Eagle Aggressive Growth Partners I LP",29056962.39,"USD"
"East of Suez Fund",525600000,"USD"
"Eclectica A EUR",64626900.55,"EUR"
"Eclectica A GBP",13972081.77,"GBP"
"Eclectica A USD",18108669.49,"USD"
"Ecofi Neuronal Long/Short A",12271537.55,"EUR"
"Ecofin Global Utilities Hedge Ltd",524398607,"USD"
"Eddystone LP",14500000,"USD"
"Eddystone Offshore Ltd",13000000,"USD"
"EEA Select Opportunities",4846189.78,"GBP"
"Elco Select LP",16957258,"USD"
"Elkhorn LLC",148141608.3,"USD"
"Elkhorn Ltd",79111517.65,"USD"
"Emerald Bay Partners LP",12298401,"USD"
"Emory Partners LP",65600000,"USD"
"Emperor Greater China",145122018.1,"USD"
"Endeavor LLC",5601204,"USD"
"Enhanced RAFI US Large LP",316537128.8,"USD"
"Ennismore European Smaller Companies Hedge",99066438.53,"EUR"
"Erik Penser Hedgefond",37016883.81,"SEK"
"Ermitage Selz USD",85333620.47,"USD"
"Eureka (Euro) Ltd (Class A)",413493691.3,"EUR"
"Eureka (Euro) Ltd (Class B EUR)",176026550.3,"EUR"
"Eureka (Euro) Ltd (Class B USD)",189391381.4,"USD"
"Eureka (US$) Ltd",95612550.28,"USD"
"Eurizon Equity Hedge",92981445.77,"EUR"
"Euronova Smaller Companies",43633015.24,"EUR"
"Europanel Long Short II",6638721.46,"EUR"
"Europanel SICAV Euro Long/Short",66572648.55,"EUR"
"Eurosec Fund-HI-CHF",492886.7,"CHF"
"Eurosec Fund-HI-USD",15000,"USD"
"Eurosec Fund-HP-CHF",54017745.99,"CHF"
"Eurosec Fund-HP-USD",7436000,"USD"
"Eurosec Fund-HR-CHF",4085678.37,"CHF"
"Eurosec Fund-HR-USD",2700,"USD"
"Eurosec Fund-I",10400231.29,"EUR"
"Eurosec Fund-P",153727121.2,"EUR"
"Eurosec Fund-R",3258498.21,"EUR"
"EV Smaller Companies",29211898.54,"EUR"
"Everyoung Growth",0,"HKD"
"Everyoung Opportunities",0,"HKD"
"Exane Funds 1 - Micromegas A",134854824.5,"EUR"
"Exane Pleiade Fund 5 I",359603551.4,"EUR"
"Exane Pleiade Fund 5 P",105921074,"EUR"
"Exane Prometheus Fund",43051988.03,"EUR"
"Exane Vauban Fund",47836388.98,"EUR"
"F&C Sapphire Limited",137121685.1,"EUR"
"Farringdon Alpha One",173267201,"EUR"
"Ferrell Asia A Shares",10337900,"USD"
"Fertilemind Capital I LP",8395326.91,"USD"
"FIM Maltti K",6549434.66,"EUR"
"Financial Stocks Limited Partnership",68883337,"USD"
"Finles Collectief Beheer Fonds",106211287.9,"EUR"
"Firebird Global LP",334374000,"USD"
"First Eagle Contrarian Value Offshore",0,"USD"
"First Eagle Pacific",0,"USD"
"First Eagle Value in Biotechnology Offshore",0,"USD"
"First Light Capital LP",11000000,"USD"
"First State Investments Glo Res Long Short Ltd AUD",66399052.6,"AUD"
"First State Investments Glo Res Long Short Ltd EUR",66401701.2,"EUR"
"First State Investments Glo Res Long Short Ltd GBP",66399996.52,"GBP"
"First State Investments Glo Res Long Short Ltd USD",66400000,"USD"
"FirstChoice Inv - Acadian Aust Equity Long Short",10944494.31,"AUD"
"FirstChoice P - Acadian Aust Equity Long Short",12917107.2,"AUD"
"FirstChoice PS - Acadian Aust Equity Long Short",14610802.16,"AUD"
"FirstChoice WI - Acadian W Aus Equity Long Short",248133849.9,"AUD"
"FirstChoice WP - Acadian Ws Aus Equity Long Short",36860097.04,"AUD"
"FirstChoice WPS - Acadian W Aus Equity Long Short",18569315.83,"AUD"
"Fletcher Income Arbitrage FIA",226560000,"USD"
"Floreat Ltd",0,"USD"
"FMG Special Opportunity B USD",14390000,"USD"
"Fondo Finint Equity I",22776296.35,"EUR"
"Formulafirst Ltd",18942949.09,"CHF"
"Fortuno Capital LP",12500000,"USD"
"Foundation China Opportunity",11325329.97,"USD"
"Foyil Eastern Europe & Russia Focused",2699500,"USD"
"Foyil Eastern Europe & Russia Focused I",0,"USD"
"Foyil Focused Strategy",937600,"USD"
"Foyil Focused Strategy I",0,"USD"
"Front Street Diversified Income Series A",10034661.42,"CAD"
"Front Street Diversified Income Series B",29058672.21,"CAD"
"Front Street Diversified Income Series F",496503.91,"CAD"
"Front Street Energy Venture",7573220,"USD"
"Front Street Resource Hedge",15047075,"USD"
"FrontPoint Financial Services LP",924511555,"USD"
"FrontPoint Healthcare LP",490929709,"USD"
"FrontPoint Utility and Energy LP",736480537,"USD"
"FTSEhx SPC Equity Arbitrage",0,"USD"
"FTSEhx SPC Non-Directional",0,"USD"
"Full Cycle Energy Canadian Offshore Ltd",8830298.41,"USD"
"Full Cycle Energy Limited Partnership I",1314646.45,"CAD"
"Futuris Fund",459769881.4,"EUR"
"GAA GBP Global 'Q'",0,"GBP"
"GAA USD Global 'Q'",0,"USD"
"Gabelli European Partners Ltd",503443.26,"EUR"
"Gabelli International Ltd",11809376.97,"USD"
"Gabelli Performance Partnership LP",56435990.14,"USD"
"Galleon Omni Communications",2893196.41,"USD"
"Galleon Omni Technology Ltd A",6000000,"USD"
"GAM Asia Equity Hedge Inc JPY Open",0,"JPY"
"GAM Asia Equity Hedge USD Open",68209700,"USD"
"GAM European Equity Hedge EUR R",0,"EUR"
"GAM European Equity Hedge Euro Listed",0,"EUR"
"GAM European Equity Hedge Euro Open",388917183.5,"EUR"
"GAM European Equity Hedge USD Open",392658200,"USD"
"GAM European Equity Hedge USD R",0,"USD"
"GAM European Small Cap Hedge EUR Open",35466928.07,"EUR"
"GAM European Small Cap Hedge USD Open",0,"USD"
"GAM EuroSystematic Value Hedge EUR Open",16151766.74,"EUR"
"GAM EuroSystematic Value Hedge USD Open",16307200,"USD"
"GAM Greater China Equity Hedge USD Open",28640000,"USD"
"GAM Japan Equity Hedge Euro Open",0,"EUR"
"GAM Japan Equity Hedge USD Open",34558200,"USD"
"GAM Japan Equity Hedge USD Reserve",0,"USD"
"GAM Japan Equity Hedge Yen Open",0,"JPY"
"GAM Multi-Europe EUR Open",39864715.89,"EUR"
"GAM Multi-Europe II EUR Open",47308796.69,"EUR"
"GAM Multi-Europe II USD Open",0,"USD"
"GAM Multi-Long/Short Fund USD Open",6683900,"USD"
"GAM Multi-Pacific EUR Open",0,"EUR"
"GAM Multi-Pacific USD Open",15003800,"USD"
"GAM Strategic Multi-Europe II EUR A",14203333.1,"EUR"
"GAM Strategic Multi-Europe II EUR B",0,"EUR"
"GAM Strategic Multi-Europe II USD A",14339900,"USD"
"GAM Strategic Multi-Europe II USD B",0,"USD"
"GAM Strategic Multi-Europe USD A",3424800,"USD"
"GAM Strategic Multi-Europe USD B",0,"USD"
"GAM Strategic Multi-Pacific USD A",1342100,"USD"
"GAM UK Equity Hedge EUR Open",0,"EUR"
"GAM UK Equity Hedge GBP Open",252742622.7,"GBP"
"GAM UK Equity Hedge USD Open",0,"USD"
"GED Long Short Equity Limited",32037776.9,"EUR"
"Genus 15 EUR",0,"EUR"
"Genus 15 USD",0,"USD"
"Gestielle Hedge Long Short World",36249847.5,"EUR"
"GHF Sicav - Long/Short Equity Asia-Pacific Class A",54120000,"USD"
"GHF Sicav - Long/Short Equity Asia-Pacific Class B",0,"EUR"
"GHF Sicav - Long/Short Equity Europe Class A",56670000,"USD"
"GHF Sicav - Long/Short Equity Europe Class B",0,"EUR"
"GHF Sicav - Long/Short Equity US Class A",89060000,"USD"
"GHF Sicav - Long/Short Equity US Class B",0,"EUR"
"Giano Capital EUR",63029827.94,"EUR"
"Ginga Service Sector",34641906.84,"JPY"
"Ginger Capital SPC",39432252.38,"USD"
"GLG Alpha Select A USD",0,"USD"
"GLG Alpha Select B EUR",0,"EUR"
"GLG Alpha Select C EUR",0,"EUR"
"GLG Alpha Select D EUR",0,"EUR"
"GLG Alpha Select E GBP",0,"GBP"
"GLG Credit A USD",390000000,"USD"
"GLG European Long-Short A USD Restricted",2492287992,"USD"
"GLG European Long-Short C USD Restricted",0,"USD"
"GLG European Long-Short D EUR Restricted",0,"EUR"
"GLG European Long-Short E EUR Restricted",0,"EUR"
"GLG European Long-Short G USD Restricted",0,"USD"
"GLG European Long-Short H USD Restricted",0,"USD"
"GLG European Long-Short I EUR Restricted",0,"EUR"
"GLG European Long-Short J EUR Restricted",0,"EUR"
"GLG European Opportunity J EUR Restricted",0,"EUR"
"GLG European Opportunity Z USD Restricted",0,"USD"
"GLG Financials A USD Restricted",0,"USD"
"GLG North American Opportunity A USD Unrestricted",1515000000,"USD"
"Global Beverage",46600000,"USD"
"Global Long Short (GLS) Long-Biased",62184304,"USD"
"Global Opportunities Fund",841683702.7,"EUR"
"Golden China Fund",83602691,"USD"
"Goodwood Class A",19095682.22,"CAD"
"Goodwood Class B",53152920.05,"CAD"
"Granada Europe Ltd",214596511.3,"CHF"
"Granite Point Capital LP",42500000,"USD"
"Greater Asian Hedge Ltd",6539183,"USD"
"Greater Europe Deep Value Ltd",44064193.49,"USD"
"Green Dragon",26968080,"USD"
"Green Street Regional Financial LP",6700000,"USD"
"Green Way Select Asian Long/Short Equity A",0,"USD"
"Green Way Select Asian Long/Short Equity B",59808121.91,"EUR"
"Green Way Select European Long Short Equity A",0,"USD"
"Green Way Select European Long Short Equity B",53221154.98,"EUR"
"Green Way Select Global Long Short Equity A",0,"USD"
"Green Way Select Global Long Short Equity B EUR",157305484.6,"EUR"
"Green Way Select Japan Long/Short Equity A",20817090,"USD"
"Green Way Select Japan Long/Short Equity C",8321232.79,"JPY"
"Green Way Select North American Long/Short Eq A",58380000,"USD"
"Griffin Eastern European Value EUR",80402004.9,"EUR"
"Griffin European Hedge",36845094.64,"EUR"
"Groupama Active Equity",42156579.84,"EUR"
"GRT Health Care",11000000,"USD"
"GRT Topaz Partners",158000000,"USD"
"GRT Value LP",19000000,"USD"
"Gruber & McBaine International (Monthly)",20287002,"USD"
"Guinness Energy",2000000,"USD"
"GUN Alternative HF - GUN L/S World (USD) (in liq.)",44710000,"USD"
"Haberman Value LP",29000000,"USD"
"Hachiman Japan U USD",0,"USD"
"Hachiman Japan U YEN",0,"JPY"
"HADOH Fund Ltd Class A",103698748.4,"JPY"
"Halberdier (Class A) YEN",116510831.7,"JPY"
"Halberdier (Class B) USD",174600000,"USD"
"Halbis Global Technology Alpha EUR",5453201.67,"EUR"
"Halbis Global Technology Alpha GBP",15203353.65,"GBP"
"Halbis Global Technology Alpha USD",78900000,"USD"
"Hamon Oriental Long/Short",9561817.88,"USD"
"Hamon Oriental Long/Short JPY",154185.68,"JPY"
"Handelsbanken Europa Hedge Selektiv",44131239.86,"SEK"
"Hangar 4 Eagle I LP",14550000,"USD"
"Hartzell Long/Short LLC",16000000,"USD"
"Harvest Consumer Partners LP",5884000,"USD"
"Harvest Small Cap Partners LP",308670000,"USD"
"Harvest Technology Partners LP",12819000,"USD"
"Hayberry Australian Equity",11928437.04,"AUD"
"HDF Amerivest Class A EUR",92433876.96,"EUR"
"HDF Amerivest Ltd A (USD)",102413000,"USD"
"HDF Asiavest Class A USD",95383100,"USD"
"HDF Europe Equity A",30188592.02,"EUR"
"HDF Europe Long/Short",60206992.97,"EUR"
"HDF Eurovest Class C EUR",0,"EUR"
"HDF Eurovest Ltd A (USD)",567363300,"USD"
"HDF Eurovest Ltd B (EUR)",512079501.1,"EUR"
"HDF Global Equity A EUR",45000294.66,"EUR"
"HDF Global Equity C",0,"EUR"
"HDF Global Long/Short",343435400.6,"EUR"
