"Data","Link","UK INTERBANK 1 MTH (LDN:BBA) - OFFERED RATE","SWITZERLAND IBK. 1 MTH (LDN:BBA) - OFFERED RATE","EURO INTERBANK 1 MTH (LDN:BBA) - OFFERED RATE","JAPAN INTERBANK 1 MTH (LDN:BBA) - OFFERED RATE","CANADA INTERBANK 1 MTH (LDN:BBA) - OFFERED RATE","AUSTRALIA INTERBANK 1 MTH (LDN:BBA) - OFFERED RATE"
2006-03-01,2006-03-31,0.00005395948474156,0.00300124514978982,0.00169166115862480,0.00380608673680338,0.00068785273375221,-0.00071987298492124
2006-04-01,2006-04-30,0.00020180816598663,0.00305904693282162,0.00181393305289331,0.00395338170995351,0.00081926431691519,-0.00056008813517255
2006-05-01,2006-05-31,0.00034418888164492,0.00314175548289672,0.00197064688269320,0.00412766497048750,0.00079005342940899,-0.00048741687655498
2006-06-01,2006-06-30,0.00038956102125085,0.00316597823629826,0.00191802253191017,0.00414089809367317,0.00070366576510747,-0.00050448244815356
2006-07-01,2006-07-31,0.00054200507798524,0.00325022813855567,0.00202139936080784,0.00425709190338001,0.00084002056983992,-0.00038052756925170
2006-08-01,2006-08-31,0.00057103218711981,0.00329897549082615,0.00195531966217397,0.00418061287439651,0.00092059883410319,-0.00049971334911626
2006-09-01,2006-09-30,0.00034799015418797,0.00314030762021565,0.00185276024279713,0.00413291792312079,0.00086044158939922,-0.00057022060787869
2006-10-01,2006-10-31,0.00031272039685588,0.00298498073262956,0.00168603193330375,0.00411211667286617,0.00086528800085943,-0.00061168232165154
2006-11-01,2006-11-30,0.00020743531204192,0.00298637660023311,0.00162017647720676,0.00411524925139942,0.00085906201526928,-0.00072568492287987
2006-12-01,2006-12-31,0.00012030424543282,0.00286565265022374,0.00146350870254485,0.00410212604076340,0.00090471078253088,-0.00076090013799207
2007-01-01,2007-01-31,0.00005445166800390,0.00272168809832692,0.00140175305070163,0.00403038105338858,0.00087376658124259,-0.00078630224020308
2007-02-01,2007-02-28,-0.00009281751557146,0.00268615351485472,0.00141826374810428,0.00406943109532220,0.00086944167197239,-0.00078268071608773
2007-03-01,2007-03-31,-0.00009022093245834,0.00265010851063754,0.00128356991407587,0.00382267394631210,0.00087774547490665,-0.00077335435403718
2007-04-01,2007-04-30,-0.00014155404672728,0.00258564168763379,0.00120693885655718,0.00387785063927461,0.00087982143641428,-0.00089562641782074
2007-05-01,2007-05-31,-0.00021050284852845,0.00258703079987921,0.00121192281183441,0.00389502474596280,0.00087982143641428,-0.00076506418141492
2007-06-01,2007-06-30,-0.00028982292941136,0.00245879975019231,0.00106729852785469,0.00388930278725513,0.00087290434941426,-0.00076610045675119
2007-07-01,2007-07-31,-0.00049352303867250,0.00226336989745234,0.00100251841582468,0.00389034389812049,0.00069300215861235,-0.00077128181732462
2007-08-01,2007-08-31,-0.00048367683316977,0.00230562335872449,0.00101216242419456,0.00390281298068018,0.00067016691323599,-0.00088733173990076
2007-09-01,2007-09-30,-0.00073888425626180,0.00251747868237114,0.00108392436834313,0.00410748160946407,0.00051017975610059,-0.00078342784761161
2007-10-01,2007-10-31,-0.00086105332525993,0.00215061036666718,0.00060645511440874,0.00359999629501578,0.00018170786270514,-0.00133248044747376
2007-11-01,2007-11-30,-0.00108579163781105,0.00200599094049362,0.00044627336540607,0.00337898379388440,-0.00001867686838777,-0.00171059834885329
2007-12-01,2007-12-31,-0.00121840312275236,0.00214969694124548,0.00033972290098078,0.00354341669223482,0.00018168901547137,-0.00137170014846889
2008-01-01,2008-01-31,-0.00112318602505188,0.00180444123750541,0.00026464567471750,0.00324075945635204,0.00004565935218478,-0.00171693796921008
2008-02-01,2008-02-29,-0.00199175444488875,0.00056777530560268,-0.00087233489065981,0.00207901472004661,-0.00079655501972956,-0.00326630393989652
2008-03-01,2008-03-31,-0.00209449591763648,0.00039732392487443,-0.00092531586508848,0.00185320432664141,-0.00059308994841150,-0.00370131306189069
2008-04-01,2008-04-30,-0.00255659442869250,-0.00002078634752777,-0.00137668559098224,0.00163516004204531,-0.00083111706911802,-0.00402448422036935
2008-05-01,2008-05-31,-0.00227609392226045,0.00027198638313219,-0.00138288567230438,0.00170383664419943,-0.00043745282623470,-0.00397368208303626
2008-06-01,2008-06-30,-0.00252133602561337,0.00007537360492722,-0.00166732777345078,0.00144548836478965,-0.00053573486921334,-0.00409103972578884
2008-07-01,2008-07-31,-0.00251873610859812,0.00009529243407247,-0.00164994286712436,0.00145276057001074,-0.00061417626710505,-0.00419403088134918
2008-08-01,2008-08-31,-0.00242697118815955,0.00015663286073425,-0.00167692758511376,0.00151575156759084,-0.00056119173652667,-0.00411432281784805
2008-09-01,2008-09-30,-0.00238854172251106,0.00019458258558085,-0.00168051991625139,0.00148813488882246,-0.00050801838136362,-0.00382794482092707
2008-10-01,2008-10-31,-0.00172193496706199,0.00097292128136650,-0.00088934509284009,0.00253018633191469,0.00000207640980419,-0.00336641328840033
2008-11-01,2008-11-30,-0.00267656608515292,0.00046932996325848,-0.00168588823011411,0.00127018754161649,-0.00053422413531507,-0.00352227416729769
2008-12-01,2008-12-31,-0.00119737464999726,0.00086531334663149,-0.00134071404260841,0.00080633293015672,-0.00048972488526390,-0.00267029788989189
2009-01-01,2009-01-31,-0.00144010530163658,0.00008018239938146,-0.00179149245279930,-0.00021240021694688,-0.00134062991898324,-0.00368042015264014
2009-02-01,,-0.00095810650690609,0.00009511151519902,-0.00107611157400804,0.00003633741242138,-0.00080146975099055,-0.00285944721595766
2009-03-01,,-0.00074704822310723,0.00016313734433218,-0.00084148850195323,0.00000104123553017,-0.00044624037484601,-0.00266409219218890
2009-04-01,,-0.00042984609844421,0.00022076664430634,-0.00050955990527439,0.00005935227922305,-0.00019296011160765,-0.00255193701875074
2009-05-01,,-0.00035547579665496,0.00017304688761122,-0.00042944278398269,0.00010570242075897,-0.00002967264648456,-0.00243420997499499
