"Cliente","Data","Return_giornaliero"
"pippo102","2010-10-14 00:00:00.000",0.000785242526933905
"pippo102","2010-10-15 00:00:00.000",2.6223992933172e-05
"pippo102","2010-10-18 00:00:00.000",-0.000273584572977437
"pippo102","2010-10-19 00:00:00.000",0.000489253188996397
"pippo102","2010-10-20 00:00:00.000",-0.00340078760790685
"pippo102","2010-10-21 00:00:00.000",-0.000668512433144364
"pippo102","2010-10-22 00:00:00.000",-0.000899472589557693
"pippo102","2010-10-25 00:00:00.000",0.000686567936244442
"pippo102","2010-10-26 00:00:00.000",-0.00034460741034692
"pippo102","2010-10-27 00:00:00.000",-5.04596996125928e-05
"pippo102","2010-10-28 00:00:00.000",0
"pippo102","2010-10-29 00:00:00.000",0
"pippo102","2010-11-01 00:00:00.000",-0.00102508596447548
"pippo102","2010-11-02 00:00:00.000",0.000351710553990081
"pippo102","2010-11-03 00:00:00.000",0.000108695938726866
"pippo102","2010-11-04 00:00:00.000",0.00136938574635415
"pippo102","2010-11-05 00:00:00.000",0.00180091302400109
"pippo102","2010-11-08 00:00:00.000",0.00122925453266376
"pippo102","2010-11-09 00:00:00.000",0.000187262735634519
"pippo102","2010-11-10 00:00:00.000",-0.000277667975905782
"pippo102","2010-11-11 00:00:00.000",0.000113312061491566
"pippo102","2010-11-12 00:00:00.000",-0.00116491938382102
"pippo102","2010-11-15 00:00:00.000",-0.000160196312836369
"pippo102","2010-11-16 00:00:00.000",9.9067699255162e-05
"pippo102","2010-11-17 00:00:00.000",-0.000854203434714096
"pippo102","2010-11-18 00:00:00.000",-0.000856257345691613
"pippo102","2010-11-19 00:00:00.000",0.000906198318952
"pippo102","2010-11-22 00:00:00.000",0.00139802444032067
"pippo102","2010-11-23 00:00:00.000",0.000376314042014103
"pippo102","2010-11-24 00:00:00.000",-0.000462343710206148
"pippo102","2010-11-25 00:00:00.000",-0.000253512677042766
"pippo102","2010-11-26 00:00:00.000",0.000825483986104159
"pippo102","2010-11-29 00:00:00.000",0.000756080017732419
"pippo102","2010-11-30 00:00:00.000",-0.000150490956604910
"pippo102","2010-12-01 00:00:00.000",-0.00164221520133545
"pippo102","2010-12-02 00:00:00.000",0.00174542360154573
"pippo102","2010-12-03 00:00:00.000",0.00140563593736354
"pippo102","2010-12-06 00:00:00.000",-0.000319952105639398
"pippo102","2010-12-07 00:00:00.000",2.22044604925031e-16
"pippo102","2010-12-08 00:00:00.000",0.00044776725423179
"pippo102","2010-12-09 00:00:00.000",0.000294189908806253
"pippo102","2010-12-10 00:00:00.000",0.000540080438004242
"pippo102","2010-12-13 00:00:00.000",-0.000204006480267638
"pippo102","2010-12-14 00:00:00.000",0.000861525408404562
"pippo102","2010-12-15 00:00:00.000",0.000581193140483327
"pippo102","2010-12-16 00:00:00.000",9.59058592782114e-05
"pippo102","2010-12-17 00:00:00.000",0.000243866552231742
"pippo102","2010-12-20 00:00:00.000",0.000675570802946446
"pippo104","2010-05-03 00:00:00.000",0.000126684655164633
"pippo104","2010-05-04 00:00:00.000",1.20332843909221e-05
"pippo104","2010-05-05 00:00:00.000",5.43993266035603e-05
"pippo104","2010-05-06 00:00:00.000",0.000340839639355606
"pippo104","2010-05-07 00:00:00.000",4.21106438548424e-05
"pippo104","2010-05-10 00:00:00.000",-2.76354892144726e-05
"pippo104","2010-05-11 00:00:00.000",0.000265545520875543
"pippo104","2010-05-12 00:00:00.000",4.20988861449256e-05
"pippo104","2010-05-13 00:00:00.000",9.6028724954067e-05
"pippo104","2010-05-14 00:00:00.000",0.000118173613829375
"pippo104","2010-05-17 00:00:00.000",4.13240886179e-05
"pippo104","2010-05-18 00:00:00.000",-0.000173583640663888
"pippo104","2010-05-19 00:00:00.000",0.000127406378785055
"pippo104","2010-05-20 00:00:00.000",-0.000481506775250495
